Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
HONDA,HR-V (2001 YM),HR-V 4wd VTEC (5 Door),M5,1590,Petrol,10.4,7.6,8.6,27.2,37.2,32.8,205,665,III,71.7,1.141,0.000,0.120,0.062,0.000
HONDA,HONDA S2000 (2001 YM),Convertible,M6,1997,Petrol,13.7,8.0,10.0,20.6,35.3,28.2,237,774,III,72.6,1.022,0.000,0.080,0.075,0.000
HONDA,Logo (2001 YM),SE,M5,1343,Petrol,7.8,5.5,6.3,36.2,51.4,44.8,150,487,III,71.8,0.756,0.000,0.111,0.036,0.000
HONDA,Insight (2001 YM),Insight,M5,995,Petrol,4.1,3.0,3.4,68.9,94.2,83.1,80,263,III,69.0,0.179,0.116,0.084,0.032,0.000
HONDA,Logo (2001 YM),SE,CVT,1343,Petrol,8.8,6.0,7.0,32.1,47.1,40.4,166,540,III,68.7,1.011,0.000,0.133,0.050,0.000
HONDA,Legend (2001 YM),3.5 V6 (4 Door),A4,3474,Petrol,17.2,9.3,12.2,16.4,30.4,23.2,291,941,III,67.4,1.020,0.000,0.140,0.050,0.000
HONDA,NSX (2000 YM),Coupé,M6,3179,Petrol,17.9,9.1,12.4,15.8,31.0,22.8,291,957,III,72.0,0.740,0.000,0.087,0.053,0.000
HONDA,NSX (2000 YM),Targe (Open Top),M6,3179,Petrol,17.9,9.1,12.4,15.8,31.0,22.8,291,957,III,72.0,0.740,0.000,0.087,0.053,0.000
HONDA,NSX (2000 YM),Coupé,A4,2156,Petrol,18.3,8.8,12.3,15.4,32.1,23.0,287,949,III,73.0,1.009,0.000,0.096,0.037,0.000
HONDA,NSX (2000 YM),Targe (Open Top),A4,2156,Petrol,18.3,8.8,12.3,15.4,32.1,23.0,287,949,III,73.0,1.009,0.000,0.096,0.037,0.000
HYUNDAI,Amica,1.0 SOHC,M5,999,Petrol,7.8,5.3,6.3,36.2,53.3,44.8,151,487,III,72.0,0.564,0.000,0.048,0.012,0.000
HYUNDAI,Amica,1.0  SOHC,A4,999,Petrol,8.8,5.8,6.9,32.1,48.7,40.9,165,534,III,69.0,0.456,0.000,0.066,0.000,0.000
HYUNDAI,Accent,1.3 SOHC,M5,1341,Petrol,8.3,5.3,6.4,34.0,53.3,44.1,154,495,III,70.0,0.490,0.000,0.044,0.010,0.000
HYUNDAI,Accent,1.3 SOHC,A4,1341,Petrol,9.8,5.9,7.3,28.8,47.9,38.7,176,564,III,69.0,0.650,0.000,0.070,0.010,0.000
HYUNDAI,Accent,1.5 SOHC,M5,1495,Petrol,9.4,5.5,6.9,30.1,51.4,40.9,166,534,III,71.0,0.200,0.000,0.018,0.020,0.000
HYUNDAI,Accent,1.5 SOHC,A4,1495,Petrol,10.5,6.2,7.8,26.9,45.6,36.2,188,603,III,69.0,0.460,0.000,0.043,0.020,0.000
HYUNDAI,Accent,1.5 DOHC (MVI),M5,1495,Petrol,9.2,5.5,6.8,30.7,51.4,41.5,164,526,III,73.0,0.444,0.000,0.058,0.036,0.000
HYUNDAI,Elantra,1.6  DOHC,M5,1599,Petrol,9.4,6.2,7.4,30.1,45.6,38.2,176,571,III,71.0,0.528,0.000,0.042,0.024,0.000
HYUNDAI,Elantra,1.6  DOHC,A4,1599,Petrol,11.3,6.3,8.2,25.0,44.8,34.4,196,634,III,73.0,0.432,0.000,0.035,0.024,0.000
HYUNDAI,Elantra,2.0  DOHC 4 Door,M5,1975,Petrol,11.0,6.3,8.0,25.7,44.8,35.3,192,618,III,72.0,0.384,0.000,0.029,0.024,0.000
HYUNDAI,Elantra,2.0  DOHC 5 Door,M5,1975,Petrol,11.1,6.5,8.2,25.4,43.5,34.4,196,634,III,72.0,0.384,0.000,0.029,0.024,0.000
HYUNDAI,Elantra,2.0  DOHC 4 Door,A4,1975,Petrol,11.8,6.7,8.6,23.9,42.2,32.8,206,665,III,73.0,0.220,0.000,0.031,0.024,0.000
HYUNDAI,Elantra,2.0  DOHC 5 Door,A4,1975,Petrol,12.0,6.9,8.8,23.5,40.9,32.1,211,680,III,73.0,0.220,0.000,0.031,0.024,0.000
HYUNDAI,Coupé,1.6  DOHC,M5,1599,Petrol,9.8,6.2,7.5,28.8,45.6,37.7,179,579,III,72.0,0.360,0.000,0.043,0.048,0.000
HYUNDAI,Coupé,2.0  DOHC,M5,1975,Petrol,11.4,6.8,8.5,24.8,41.5,33.2,203,657,III,74.0,0.520,0.000,0.054,0.036,0.000
HYUNDAI,Coupé,2.0  DOHC,A4,1975,Petrol,13.2,7.4,9.5,21.4,38.2,29.7,228,735,III,74.0,0.180,0.000,0.066,0.048,0.000
HYUNDAI,Sonata,2.0  DOHC,M5,1997,Petrol,12.4,7.1,9.0,22.8,39.8,31.4,215,695,III,73.0,0.680,0.000,0.071,0.012,0.000
HYUNDAI,Sonata,2.0  DOHC,A4,1997,Petrol,14.0,8.0,10.1,20.2,35.3,28.0,241,779,III,71.0,1.210,0.000,0.088,0.012,0.000
HYUNDAI,Sonata,2.5  DOHC,A4,2493,Petrol,14.5,7.8,10.3,19.5,36.2,27.4,246,796,III,70.0,0.500,0.000,0.055,0.012,0.000
HYUNDAI,Trajet,2.0  DOHC,M5,1997,Petrol,12.9,7.2,9.3,21.9,39.2,30.4,223,718,III,73.0,0.410,0.000,0.090,0.050,0.000
HYUNDAI,Trajet,2.0  DOHC,A4,1997,Petrol,14.1,8.0,10.3,20.0,35.3,27.4,247,796,III,72.0,0.360,0.000,0.070,0.050,0.000
HYUNDAI,Trajet,2.7  V6 DOHC,A4,2656,Petrol,15.8,8.7,11.3,17.9,32.5,25.0,271,873,III,73.0,0.372,0.000,0.056,0.012,0.000
HYUNDAI,Santa Fe,2.4,M5,2351,Petrol,13.1,7.8,9.8,21.6,36.2,28.8,235,758,III,73.0,0.552,0.000,0.054,0.012,0.000
HYUNDAI,Santa Fe,2.7  V6,A4,2656,Petrol,14.9,9.4,11.4,19.0,30.1,24.8,274,880,III,72.0,0.746,0.000,0.114,0.012,0.000
HYUNDAI,XG,3.0  DOHC,A5,2972,Petrol,16.1,8.5,11.3,17.5,33.2,25.0,270,873,III,70.0,0.490,0.000,0.110,0.010,0.000
JAGUAR CARS,Jaguar 'S' Type,3.0,A5,2967,Petrol,16.3,8.2,11.2,17.4,34.3,25.2,285,866,III,74.0,0.550,0.000,0.130,0.070,0.000
JAGUAR CARS,Jaguar 'S' Type,3.0,M5,2967,Petrol,16.5,8.1,11.2,17.1,34.7,25.2,270,866,III,73.7,0.280,0.000,0.040,0.050,0.000
JAGUAR CARS,Jaguar 'S' Type,4.0,A5,3996,Petrol,17.6,9.2,12.3,16.0,30.7,23.0,295,949,III,73.8,0.430,0.000,0.060,0.030,0.000
JAGUAR CARS,Daimler V8,4.0,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.030,0.000
JAGUAR CARS,Daimler V8,4.0 L.W.B.,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.030,0.000
JAGUAR CARS,Daimler Super 8,4.0,A5,3996,Petrol,18.0,9.5,12.6,15.6,29.7,22.4,305,974,III,72.4,0.510,0.000,0.130,0.050,0.000
JAGUAR CARS,Daimler Super 8,4.0 L.W.B.,A5,3996,Petrol,18.0,9.5,12.6,15.6,29.7,22.4,305,974,III,72.4,0.510,0.000,0.130,0.050,0.000
JAGUAR CARS,Sovereign,3.2,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,Sovereign,3.2 L.W.B.,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,Sovereign,4.0,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.130,0.050,0.000
JAGUAR CARS,Sovereign,4.0 L.W.B.,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.130,0.050,0.000
JAGUAR CARS,XJ Executive,3.2,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,XJ Executive,3.2 L.W.B.,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,XJ Executive,4.0,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.010,0.000
JAGUAR CARS,XJ Executive,4.0 L.W.B.,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.010,0.000
JAGUAR CARS,XJ Sport,3.2,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,XJ Sport,4.0,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.010,0.000
JAGUAR CARS,Jaguar XJ8,3.2,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,Jaguar XJ8,3.2 L.W.B.,A5,3248,Petrol,17.1,9.2,12.0,16.5,30.8,23.5,290,929,III,69.2,0.310,0.000,0.070,0.020,0.000
JAGUAR CARS,Jaguar XJ8,4.0,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.010,0.000
JAGUAR CARS,Jaguar XJ8,4.0 L.W.B.,A5,3996,Petrol,17.2,8.9,11.9,16.4,31.8,23.7,287,921,III,72.9,0.360,0.000,0.060,0.010,0.000
JAGUAR CARS,Jaguar XK8,Convertible,A5,3996,Petrol,17.4,8.6,11.8,16.2,32.7,23.9,284,913,III,72.1,0.420,0.000,0.080,0.010,0.000
JAGUAR CARS,Jaguar XK8,Coupé,A5,3996,Petrol,17.2,8.6,11.7,16.4,32.9,24.1,281,905,III,72.1,0.420,0.000,0.080,0.010,0.000
JAGUAR CARS,Jaguar XKR,Convertible,A5,3996,Petrol,18.0,9.6,12.7,15.7,29.3,22.2,305,983,III,73.0,0.380,0.000,0.090,0.040,0.000
JAGUAR CARS,Jaguar XKR,Coupé,A5,3996,Petrol,18.0,9.4,12.5,15.7,30.0,22.5,301,970,III,73.0,0.380,0.000,0.090,0.040,0.000
JAGUAR CARS,Jaguar XJR,4.0,A5,3996,Petrol,18.0,9.5,12.6,15.6,29.7,22.4,305,974,III,72.4,0.505,0.000,0.130,0.050,0.000
KIA,Shuma,1.6 S/SX,M5,1594,Petrol,10.5,6.5,8.0,26.9,43.5,35.3,190,618,III,73.8,0.080,0.040,0.030,0.010,0.000
KIA,Shuma,1.6 SX,A4,1594,Petrol,11.2,6.7,8.4,25.2,42.2,33.6,198,649,III,73.5,0.150,0.050,0.040,0.010,0.000
KIA,Carens (2001 Model Year),1.8 SX/GSX,M5,1793,Petrol,11.9,7.6,9.2,23.7,37.2,30.7,216,711,III,72.7,0.420,0.142,0.071,0.071,0.000
KIA,Sportage (2001 Model Year),2.0 4WD S/SX/GSX,M5x2,1998,Petrol,13.6,8.3,10.2,20.8,34.0,27.7,241,788,III,72.7,0.430,0.090,0.040,0.050,0.000
KIA,Sportage (2001 Model Year),2.0 4WD S/SX/GSX,A4x2,1998,Petrol,14.7,8.9,11.0,19.2,31.7,25.7,262,849,III,70.7,0.230,0.120,0.060,0.060,0.000
LAND ROVER,Freelander,1.8 (2001 Model Year),M5,1796,Petrol,13.6,8.5,10.4,20.8,33.3,27.3,248,799,III,74.0,0.810,0.000,0.070,0.040,0.000
LAND ROVER,Freelander,2.5 V6 (2001 Model Year),A5,2497,Petrol,17.2,9.7,12.4,16.5,29.1,22.7,298,961,III,68.0,0.490,0.000,0.100,0.100,0.000
LEXUS,All Models,IS200,M6,1988,Petrol,12.9,7.8,9.6,21.9,36.2,29.4,229,742,III,71.0,1.380,0.000,0.140,0.030,0.000
LEXUS,All Models,IS200,A4,1988,Petrol,13.5,7.6,9.7,20.9,37.2,29.1,232,750,III,69.0,0.400,0.000,0.150,0.030,0.000
LEXUS,All Models,RX300,A4,2995,Petrol,17.7,10.3,13.0,16.0,27.4,21.7,311,1006,III,72.0,0.580,0.000,0.110,0.090,0.000
LEXUS,All Models,GS300,A5,2997,Petrol,16.4,8.8,11.6,17.2,32.1,24.4,281,894,III,72.0,1.069,0.000,0.128,0.033,0.000
LOTUS,Esprit,Esprit V8,M5,3506,Petrol,23.8,10.9,15.7,11.9,25.9,18.0,366,1212,III,74.0,1.984,0.240,0.169,0.071,0.000
LOTUS,Esprit,Esprit V8 GT,M5,3506,Petrol,23.8,10.9,15.7,11.9,25.9,18.0,366,1212,III,74.0,1.984,0.240,0.169,0.071,0.000
LOTUS,Esprit,Esprit Sport 350,M5,3506,Petrol,23.8,10.9,15.7,11.9,25.9,18.0,366,1212,III,74.0,1.984,0.240,0.169,0.071,0.000
MASERATI,3200 GT Coupé,3200 GT Coupé,M6,3217,Petrol,24.0,10.7,15.6,11.8,26.4,18.1,370,1205,III,74.0,1.054,0.174,0.109,0.065,0.000
MASERATI,3200 GT Coupé,3200 GT Coupé,A4,3217,Petrol,26.2,12.2,17.3,10.8,23.2,16.3,420,1336,III,74.0,1.445,0.284,0.176,0.108,0.000
MAZDA,Demio,1.3,M5,1324,Petrol,8.7,6.0,7.0,32.5,47.1,40.3,169,541,III,70.0,0.749,0.000,0.114,0.013,0.000
MAZDA,Demio,1.5,M5,1498,Petrol,9.2,6.2,7.3,30.7,45.6,38.7,176,564,III,71.0,0.569,0.000,0.088,0.013,0.000
MAZDA,Demio,1.5,A4,1498,Petrol,10.2,6.6,7.9,27.7,42.8,35.8,190,610,III,71.0,0.491,0.000,0.101,0.011,0.000
MAZDA,Premacy,1.8 74kW (100ps),M5,1840,Petrol,10.9,6.9,8.4,25.9,40.9,33.6,201,649,III,71.0,0.831,0.000,0.057,0.020,0.000
MAZDA,Premacy,1.8 84kW (115ps),M5,1840,Petrol,10.9,7.0,8.4,25.9,40.3,33.6,201,649,III,73.0,0.649,0.000,0.062,0.037,0.000
MAZDA,Premacy,1.8 84kW (115ps),A4,1840,Petrol,12.4,7.4,9.2,22.8,38.2,30.7,220,711,III,69.0,0.568,0.000,0.048,0.007,0.000
MAZDA,Premacy,2.0 Turbo-Diesel,M5,1998,Diesel,7.7,5.5,6.3,36.7,51.4,44.8,174,499,III,72.0,0.360,0.428,0.000,0.403,0.036
MAZDA,626,1.8i,M5,1840,Petrol,10.1,6.2,7.6,28.0,45.6,37.2,184,587,III,70.0,0.713,0.000,0.105,0.022,0.000
MAZDA,626,2.0 85kW (115ps),M5,1991,Petrol,10.6,6.4,7.9,26.6,44.1,35.8,189,610,III,70.0,0.467,0.000,0.074,0.025,0.000
MAZDA,626,2.0 85kW (115ps),A4,1991,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,205,657,III,70.0,0.766,0.000,0.087,0.040,0.000
MAZDA,626,2.0 100kW (136ps),M5,1991,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,195,625,III,72.0,0.608,0.000,0.078,0.023,0.000
MAZDA,626,2.0 100kW (136ps),A4,1991,Petrol,12.1,7.1,8.9,23.3,39.8,31.7,214,688,III,69.0,0.791,0.000,0.115,0.048,0.000
MAZDA,626,2.0 Turbo-Diesel,M5,1998,Diesel,7.4,5.1,5.9,38.2,55.4,47.9,165,467,III,71.0,0.309,0.402,0.000,0.376,0.035
MAZDA,626,2.0 Estate 85kW (115ps),M5,1991,Petrol,10.8,6.7,8.2,26.2,42.2,34.5,196,632,III,71.0,0.630,0.000,0.084,0.016,0.000
MAZDA,626,2.0 Estate 100kW (136ps),M5,1991,Petrol,10.9,6.8,8.3,25.9,41.5,34.0,198,642,III,72.0,0.547,0.000,0.080,0.048,0.000
MAZDA,626,2.0 Estate Turbo-Diesel,M5,1998,Diesel,7.8,5.5,6.3,36.2,51.4,44.8,176,499,III,73.0,0.313,0.411,0.000,0.386,0.035
MAZDA,MPV,2.0,M5,1991,Petrol,12.6,8.3,9.9,22.4,34.0,28.5,237,766,III,72.0,0.702,0.000,0.067,0.092,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart and Pure,SM6,599,Petrol,6.1,4.3,4.9,46.3,65.7,57.6,118,379,III,73.0,0.462,0.142,0.132,0.010,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart and Pure,A6,599,Petrol,6.3,4.4,5.1,44.8,64.2,55.4,122,394,III,68.0,0.421,0.150,0.139,0.011,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart and Pulse,SM6,599,Petrol,6.1,4.3,4.9,46.3,65.7,57.6,118,379,III,73.0,0.343,0.123,0.116,0.007,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart and Pulse,A6,599,Petrol,6.3,4.4,5.1,44.8,64.2,55.4,122,394,III,67.0,0.298,0.143,0.131,0.012,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart and Passion,SM6,599,Petrol,6.1,4.3,4.9,46.3,65.7,57.6,118,379,III,73.0,0.343,0.123,0.116,0.007,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart and Passion,A6,599,Petrol,6.3,4.4,5.1,44.8,64.2,55.4,122,394,III,67.0,0.298,0.143,0.131,0.012,0.000
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart CDI,SM6,799,Diesel,3.9,3.1,3.4,72.4,91.1,83.1,90,269,III,75.0,0.158,0.432,0.000,0.000,0.044
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback,Smart CDI,A6,799,Diesel,3.9,3.1,3.4,72.4,91.1,83.1,90,269,III,75.0,0.158,0.432,0.000,0.000,0.044
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback,Smart Cabrio and Pulse,SM6,599,Petrol,6.1,4.3,4.9,46.3,65.7,57.6,118,379,III,73.0,0.343,0.123,0.116,0.007,0.000
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback,Smart Cabrio and Pulse,A6,599,Petrol,6.3,4.4,5.1,44.8,64.2,55.4,122,394,III,67.0,0.298,0.143,0.131,0.012,0.000
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback,Smart Cabrio and Passion,SM6,599,Petrol,6.1,4.3,4.9,46.3,65.7,57.6,118,379,III,73.0,0.343,0.123,0.116,0.007,0.000
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback,Smart Cabrio and Passion,A6,599,Petrol,6.3,4.4,5.1,44.8,64.2,55.4,122,394,III,67.0,0.298,0.143,0.131,0.012,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140,M5,1397,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,170,548,III,72.0,0.614,0.124,0.102,0.022,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140,M5/s,1397,Petrol,9.5,5.7,7.1,29.7,49.6,39.8,170,548,III,72.0,0.238,0.131,0.100,0.031,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 140 Automatic,A5,1397,Petrol,10.2,5.8,7.5,27.7,48.7,37.7,180,579,III,72.0,0.329,0.166,0.116,0.050,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160,M5,1598,Petrol,10.2,5.4,7.2,27.7,52.3,39.2,172,557,III,74.0,0.197,0.156,0.120,0.036,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160,M5/s,1598,Petrol,9.8,5.7,7.2,28.8,49.6,39.2,172,557,III,74.0,0.524,0.134,0.110,0.024,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 160,A5,1598,Petrol,10.6,6.1,7.7,26.7,46.3,36.7,184,595,III,73.0,0.186,0.141,0.107,0.034,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190,M5/s,1898,Petrol,10.7,6.0,7.7,26.4,47.1,36.7,184,595,III,73.0,0.547,0.122,0.097,0.025,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 190,A5,1898,Petrol,11.0,6.1,7.9,25.7,46.3,35.8,190,610,III,71.0,0.704,0.128,0.109,0.019,0.000
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI,M5,1689,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,412,III,74.0,0.276,0.409,0.000,0.000,0.043
MERCEDES-BENZ,A-Class (W168) Hatchback,A 170 CDI,A5,1689,Diesel,7.9,4.6,5.8,35.8,61.4,48.7,156,459,III,71.0,0.099,0.501,0.000,0.000,0.046
MERCEDES-BENZ,New C-Class (W203) Saloon,C180,M6,1998,Petrol,13.9,6.8,9.4,20.3,41.5,30.1,225,725,III,74.0,0.894,0.143,0.053,0.090,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C180,A5,1998,Petrol,13.7,7.1,9.5,20.6,39.8,29.7,227,735,III,72.0,0.673,0.178,0.124,0.054,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor,M6,1998,Petrol,14.3,7.0,9.7,19.8,40.4,29.1,232,750,III,74.0,0.280,0.055,0.025,0.030,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C 200 Kompressor,A5,1998,Petrol,13.8,7.0,9.5,20.5,40.4,29.7,227,735,III,72.0,0.646,0.148,0.074,0.074,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240,M6,2597,Petrol,16.6,7.9,11.1,17.0,35.8,25.5,266,856,III,72.0,0.186,0.098,0.046,0.052,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C 240,A5,2597,Petrol,15.7,7.9,10.7,18.0,35.8,26.4,256,827,III,70.0,0.319,0.128,0.086,0.042,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C 320,A5,3199,Petrol,16.1,7.8,10.8,17.5,36.2,26.2,260,833,III,71.0,0.287,0.114,0.064,0.050,0.000
MERCEDES-BENZ,New C-Class (W203) Saloon,C 220 CDI,M6,2148,Diesel,8.8,4.7,6.2,32.1,60.1,45.6,163,490,III,71.0,0.446,0.385,0.000,0.000,0.035
MERCEDES-BENZ,New C-Class (W203) Saloon,C 220 CDI,A5,2148,Diesel,9.4,5.1,6.7,30.1,55.4,42.2,177,530,III,68.0,0.058,0.399,0.000,0.000,0.033
MERCEDES-BENZ,C-Class (S202) Estate,C180,M6,1998,Petrol,14.1,7.1,9.7,20.0,39.8,29.1,233,750,III,74.0,0.547,0.125,0.064,0.061,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C180,A5,1998,Petrol,13.8,7.6,9.9,20.5,37.2,28.5,237,766,III,71.0,0.804,0.233,0.125,0.108,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 200 Kompressor,M6,1998,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,230,742,III,73.0,0.475,0.078,0.038,0.040,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 200 Kompressor,A5,1998,Petrol,14.2,7.2,9.7,19.9,39.2,29.1,233,750,III,73.0,0.854,0.132,0.081,0.051,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 240,M6,2597,Petrol,16.4,8.3,11.2,17.2,34.0,25.2,269,866,III,74.0,0.135,0.061,0.031,0.030,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 240,A5,2597,Petrol,15.4,7.6,10.5,18.3,37.2,26.9,252,811,III,72.0,0.270,0.088,0.059,0.029,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 280,M6,2799,Petrol,16.7,8.2,11.3,16.9,34.4,25.0,271,873,III,74.0,0.125,0.136,0.032,0.104,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 280,A5,2799,Petrol,15.4,7.7,10.5,18.3,36.7,26.9,252,811,III,70.0,0.228,0.104,0.067,0.047,0.000
MERCEDES-BENZ,C-Class (S202) Estate,C 220 CDI,M5,2148,Diesel,8.2,5.1,6.2,34.4,55.4,45.6,164,490,III,71.0,0.381,0.450,0.000,0.000,0.038
MERCEDES-BENZ,C-Class (S202) Estate,C 220 CDI,A5,2148,Diesel,9.4,5.3,6.8,30.1,53.3,41.5,181,539,III,67.0,0.092,0.430,0.000,0.000,0.040
MERCEDES-BENZ,C-Class (S202) Estate,C 250,M5,2497,Diesel,11.0,6.2,8.0,25.7,45.6,35.3,212,634,III,73.0,0.240,0.490,0.000,0.000,0.040
MERCEDES-BENZ,C-Class (S202) Estate,C 250,A5,2497,Diesel,11.0,6.4,8.1,25.7,44.1,34.9,215,641,III,69.0,0.064,0.494,0.000,0.000,0.035
MERCEDES-BENZ,E-Class (W210) Saloon,E 200 Kompressor,M6,1998,Petrol,12.9,6.8,9.1,21.9,41.5,31.0,218,704,III,72.0,0.433,0.047,0.022,0.025,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 200 Kompressor,A5,1998,Petrol,14.4,7.4,9.9,19.6,38.2,28.5,237,766,III,72.0,0.787,0.070,0.052,0.018,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 240,M6,2597,Petrol,16.6,8.1,11.3,17.0,34.9,25.0,271,873,III,74.0,0.227,0.095,0.058,0.037,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 240,A5,2597,Petrol,16.3,7.9,10.9,17.3,35.8,25.9,261,843,III,71.0,0.229,0.109,0.079,0.030,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 280,M6,2799,Petrol,16.4,8.0,11.1,17.2,35.3,25.5,266,856,III,74.0,0.133,0.085,0.044,0.041,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 280,A5,2799,Petrol,16.0,7.8,10.8,17.7,36.2,26.2,259,833,III,71.0,0.235,0.090,0.065,0.025,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 320,A5,3199,Petrol,16.0,7.7,10.8,17.7,36.7,26.2,259,833,III,71.0,0.247,0.097,0.038,0.059,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 430,A5,4266,Petrol,16.6,8.3,11.3,17.0,34.0,25.0,271,873,III,69.0,0.246,0.069,0.052,0.017,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 55 AMG,A5,5439,Petrol,18.8,8.7,12.5,15.0,32.5,22.6,299,966,III,73.0,0.592,0.072,0.055,0.017,0.000
MERCEDES-BENZ,E-Class (W210) Saloon,E 220 CDI,M6,2148,Diesel,8.5,4.8,6.2,33.2,58.8,45.6,164,490,III,73.0,0.335,0.399,0.000,0.000,0.038
MERCEDES-BENZ,E-Class (W210) Saloon,E 220 CDI,A5,2148,Diesel,9.1,5.3,6.7,31.0,53.3,42.2,177,530,III,70.0,0.083,0.404,0.000,0.000,0.041
MERCEDES-BENZ,E-Class (W210) Saloon,E 320 CDI,A5,3199,Diesel,11.1,5.9,7.8,25.5,47.9,36.2,207,618,III,72.0,0.280,0.383,0.000,0.000,0.033
MERCEDES-BENZ,E-Class (S210) Estate,E 200 Kompressor,M6,1998,Petrol,13.5,7.2,9.6,20.9,39.2,29.4,230,742,III,73.0,0.378,0.080,0.025,0.055,0.000
