Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
AUDI,New A4 Saloon,2.7 V6 TDI 190ps Multitronic with DPF,AV,2698,Diesel,8.1,5.7,6.6,34.9,49.6,42.8,176,1440,71,0.214,,0.141,0.16,0.001
AUDI,New A4 Saloon,3.0 V6 TDI 240ps quattro with DPF,QM6,2967,Diesel,9.2,5.5,6.9,30.7,51.4,40.9,183,1507,74,0.325,,0.167,0.205,0.001
AUDI,A5 Coupé,1.8 TFSI 170ps,M6,1798,Petrol,9.9,5.5,7.1,28.5,51.4,39.8,169,1453,73,0.326,0.018,0.02,,
AUDI,A5 Coupé,3.2 V6 265ps quattro,QM6,3197,Petrol,13.5,6.7,9.2,20.9,42.2,30.7,219,1884,74,0.145,0.047,0.014,,
AUDI,A5 Coupé,3.2 V6 265ps Multitronic,AV,3197,Petrol,12.5,6.5,8.7,22.6,43.5,32.5,207,1779,74,0.205,0.064,0.013,,
AUDI,A5 Coupé,4.2 V8 353ps quattro ,QM6,4163,Petrol,18.1,8.7,12.1,12.4,32.5,23.3,288,2482,69,0.358,0.056,0.043,,
AUDI,A5 Coupé,2.7 V6 TDI 190ps Multitronic with DPF  ,AV,2698,Diesel,8.2,5.8,6.7,34.4,48.7,42.2,179,1461,71,0.214,,0.141,0.16,0.001
AUDI,A5 Coupé,3.0 V6 TDI 240ps quattro with DPF,QM6,2967,Diesel,9.9,5.7,7.2,28.5,49.6,39.2,191,1573,74,0.139,,0.174,0.199,0.002
AUDI,A6 Saloon,2.0 TFSI 170ps,M6,1984,Petrol,10.8,6.2,7.9,26.2,45.6,35.8,187,1615,72,0.728,0.042,0.02,,
AUDI,A6 Saloon,2.0 TFSI 170ps Multitronic,AV,1984,Petrol,11.2,6.5,8.2,25.2,43.5,34.4,194,1681,72,0.7,0.069,0.031,,
AUDI,A6 Saloon,2.4 V6 177ps,M6,2393,Petrol,14.1,7.1,9.7,19.8,39.8,29.1,231,1987,74,0.604,0.037,0.017,,
AUDI,A6 Saloon,2.4 V6 177ps Multitronic,AV,2393,Petrol,13.7,7.1,9.6,20.6,39.8,29.4,229,1967,74,0.425,0.058,0.023,,
AUDI,A6 Saloon,2.4 V6 177ps quattro,QM6,2393,Petrol,16,7.8,10.8,17.7,36.2,25.9,257,2233,73,0.697,0.05,0.034,,
AUDI,A6 Saloon,2.8 V6 FSI 210ps,M6,2773,Petrol,12.9,6.3,8.7,21.9,44.8,32.5,207,1779,71,0.244,0.071,0.049,,
AUDI,A6 Saloon,2.8 V6 FSI 210ps Multitronic,AV,2773,Petrol,12.8,6.5,8.8,22.1,43.5,32.1,209,1801,73,0.217,0.071,0.053,,
AUDI,A6 Saloon,2.8 V6 FSI 210ps quattro Tiptronic,QA6,2773,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,231,1987,73,0.389,0.071,0.029,,
AUDI,A6 Saloon,3.2 V6 FSI 256ps,M6,3123,Petrol,14.1,7.1,9.7,19.8,39.8,29.1,231,1987,73,0.841,0.061,0.044,,
AUDI,A6 Saloon,3.2 V6 FSI 256ps Multitronic,AV,3123,Petrol,13.9,7.1,9.6,20.3,39.8,29.4,229,1967,74,0.599,0.079,0.056,,
AUDI,A6 Saloon,3.2 V6 FSI 256ps quattro,QM6,3123,Petrol,15.5,7.9,10.7,18.2,35.8,26.4,255,2190,74,0.808,0.056,0.038,,
AUDI,A6 Saloon,3.2 V6 FSI 256ps quattro Tiptronic,QA6,3123,Petrol,15.7,8.1,10.9,18,34.9,25.9,259,2233,71,0.828,0.091,0.041,,
AUDI,A6 Saloon,4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,15.6,8.1,10.8,18.1,34.9,26.2,257,2207,72,0.446,0.06,0.034,,
AUDI,A6 Saloon,2.0 TDI 140ps,M6,1968,Diesel,8.5,4.7,6.1,33.2,60.1,46.3,159,1331,72,0.15,,0.23,0.267,0.02
AUDI,A6 Saloon,2.0 TDI 140ps Multitronic with DPF,AV,1968,Diesel,8.8,5.5,6.7,32.1,51.4,42.2,178,1461,72,0.02,,0.199,0.21,0.001
AUDI,A6 Saloon,2.7 V6 TDI 180ps,M6,2698,Diesel,9.7,5.3,6.9,29.1,53.3,40.9,184,1507,72,0.232,,0.215,0.251,0.017
AUDI,A6 Saloon,2.7 V6 TDI 180ps Multitronic,AV,2698,Diesel,9.9,5.7,7.2,28.5,49.6,39.2,192,1573,71,0.294,,0.196,0.232,0.021
AUDI,A6 Saloon,2.7 V6 TDI 180ps Multitronic with DPF,AV,2698,Diesel,10,5.8,7.3,28.2,48.7,38.7,194,1593,71,0.35,,0.232,0.279,0.002
AUDI,A6 Saloon,2.7 V6 TDI 180ps quattro Tiptronic,QA6,2698,Diesel,11.5,6.6,8.4,24.6,42.8,33.6,222,1835,70,0.222,,0.222,0.248,0.023
AUDI,A6 Saloon,3.0 V6 TDI 233ps quattro,QM6,2967,Diesel,11.3,6.1,8,25,46.3,35.3,213,1746,73,0.28,,0.232,0.271,0.02
AUDI,A6 Saloon,3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,12,6.1,8.3,23.5,46.3,34,222,1813,70,0.205,,0.219,0.245,0.017
AUDI,A6 Avant,2.0 TFSI 170ps,M6,1984,Petrol,11,6.4,8.1,25.7,44.1,34.9,192,1657,72,0.728,0.042,0.02,,
AUDI,A6 Avant,2.0 TFSI 170ps Multitronic,AV,1984,Petrol,11.2,6.5,8.2,25.2,43.5,34.4,194,1681,72,0.7,0.069,0.031,,
AUDI,A6 Avant,2.4 V6 177ps,M6,2393,Petrol,14.3,7.2,9.8,19.5,39.2,28.5,233,2029,74,0.604,0.037,0.017,,
AUDI,A6 Avant,2.4 V6 177ps Multitronic,AV,2393,Petrol,13.7,7.1,9.6,20.6,39.8,29.4,229,1967,74,0.425,0.058,0.023,,
AUDI,A6 Avant,2.4 V6 177ps quattro,QM6,2393,Petrol,16.1,7.9,10.9,17.5,35.8,25.9,259,2233,73,0.697,0.05,0.034,,
AUDI,A6 Avant,2.8 V6 FSI 210ps,M6,2773,Petrol,13,6.4,8.8,21.7,44.1,32.1,209,1801,71,0.244,0.071,0.049,,
AUDI,A6 Avant,2.8 V6 FSI 210ps Multitronic,AV,2773,Petrol,12.8,6.5,8.8,22.1,43.5,32.1,209,1801,73,0.217,0.071,0.053,,
AUDI,A6 Avant,2.8 V6 FSI 210ps quattro Tiptronic,QA6,2773,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,231,1987,73,0.389,0.071,0.029,,
AUDI,A6 Avant,3.2 V6 FSI 256ps,M6,3123,Petrol,14.3,7.2,9.8,19.8,39.2,28.8,233,2008,73,0.841,0.061,0.044,,
AUDI,A6 Avant,3.2 V6 FSI 256ps Multitronic,AV,3123,Petrol,13.9,7.1,9.6,20.3,39.8,29.4,229,1967,74,0.599,0.079,0.056,,
AUDI,A6 Avant,3.2 V6 FSI 256ps quattro,QM6,3123,Petrol,15.6,8,10.8,18.1,35.3,26.2,257,2207,74,0.808,0.056,0.038,,
AUDI,A6 Avant,3.2 V6 FSI 256ps quattro Tiptronic,QA6,3123,Petrol,15.7,8.1,10.9,18,34.9,25.9,259,2233,71,0.828,0.091,0.041,,
AUDI,A6 Avant,4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,15.7,8.2,10.9,18,34.4,25.9,259,2233,72,0.446,0.06,0.034,,
AUDI,A6 Avant,2.0 TDI 140ps,M6,1968,Diesel,8.6,4.8,6.2,32.8,58.9,45.6,162,1352,72,0.15,,0.23,0.267,0.02
AUDI,A6 Avant,2.0 TDI 140ps Multitronic with DPF,AV,1968,Diesel,8.8,5.5,6.7,32.1,51.4,42.2,178,1461,72,0.02,,0.199,0.21,0.001
AUDI,A6 Avant,2.7 V6 TDI 180ps,M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,189,1549,72,0.232,,0.215,0.251,0.017
AUDI,A6 Avant,2.7 V6 TDI 180ps Multitronic,AV,2698,Diesel,10.1,5.8,7.4,28,48.7,38.2,197,1614,71,0.294,,0.196,0.232,0.021
AUDI,A6 Avant,2.7 V6 TDI 180ps Multitronic with DPF,AV,2698,Diesel,10.2,5.9,7.5,27.7,47.9,37.7,199,1635,71,0.35,,0.232,0.279,0.002
AUDI,A6 Avant,2.7 V6 TDI 180ps quattro Tiptronic,QA6,2698,Diesel,11.6,6.7,8.5,24.4,42.2,33.2,225,1857,70,0.222,,0.222,0.248,0.023
AUDI,A6 Avant,3.0 V6 TDI 233ps quattro,QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,215,1766,73,0.28,,0.232,0.271,0.02
AUDI,A6 Avant,3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,12.1,6.2,8.4,23.3,45.6,33.6,225,1835,70,0.205,,0.219,0.245,0.017
AUDI,A8,2.8 V6 FSI 210ps Multitronic,AV,2773,Petrol,11.8,6.3,8.3,23.9,44.8,34,199,1701,71,0.173,0.064,0.017,,
AUDI,A8,3.2 V6 FSI 260ps Multitronic,AV,3123,Petrol,14.7,7.1,9.9,19.2,39.8,28.5,237,2029,73,0.467,0.055,0.04,,
AUDI,A8,3.2 V6 FSI 260ps Multitronic LWB,AV,3123,Petrol,14.7,7.1,9.9,19.2,39.8,28.5,237,2029,73,0.467,0.055,0.04,,
AUDI,A8,3.2 V6 FSI 260ps quattro Tiptronic,QA6,3123,Petrol,16,7.8,10.9,17.7,36.2,25.9,262,2233,71,0.843,0.062,0.02,,
AUDI,A8,4.2 V8 FSI 350ps quattro Tiptronic,QA6,3123,Petrol,15.7,8.2,10.9,18,34.4,25.9,259,2233,70,0.422,0.067,0.031,,
AUDI,A8,4.2 V8 FSI 350ps quattro LWB Tiptronic,QA6,4163,Petrol,15.7,8.2,10.9,18,34.4,25.9,259,2233,70,0.422,0.067,0.031,,
AUDI,A8,6.0 W12 450ps quattro Tiptronic,QA6,5998,Petrol,21.4,10.8,14.7,13.2,26.2,19.2,353,3012,72,0.715,0.084,0.028,,
AUDI,A8,6.0 W12 450ps quattro LWB Tiptronic,QA6,5998,Petrol,20.7,10,13.9,13.6,28.2,20.3,334,2849,73,0.819,0.097,0.023,,
AUDI,A8,3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,12,6.4,8.4,23.5,44.1,33.6,224,1835,73,0.274,,0.208,0.241,0.014
AUDI,A8,3.0 V6 TDI 233ps quattro LWB Tiptronic with DPF,QA6,2967,Diesel,12.1,6.5,8.5,23.3,43.5,33.2,227,1857,73,0.168,,0.178,0.213,0.001
AUDI,A8,4.2 V8 TDI 326ps quattro Tiptronic with DPF,QA6,4134,Diesel,13.3,7.2,9.4,21.2,39.2,30.1,249,2048,69,0.152,,0.216,0.242,0.001
AUDI,A8,4.2 V8 TDI 326ps quattro LWB Tiptronic with DPF,QA6,4134,Diesel,13.3,7.2,9.4,21.2,39.2,30.1,249,2048,69,0.152,,0.216,0.242,0.001
AUDI,Allroad,3.2 V6 FSI 255ps quattro,QM6,3123,Petrol,15.6,8.4,11,18.1,33.6,25.7,262,2250,74,0.74,0.052,0.022,,
AUDI,Allroad,3.2 V6 FSI 255ps quattro Tiptronic,QA6,3123,Petrol,15.8,8.2,11,17.9,34.4,25.7,262,2250,73,0.686,0.048,0.007,,
AUDI,Allroad,4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,15.7,8.6,11.2,18,32.8,25.2,267,2295,72,0.52,0.059,0.032,,
AUDI,Allroad,2.7 V6 TDI 180ps quattro Tiptronic,QA6,2698,Diesel,11.4,7,8.6,24.8,40.4,32.8,230,1879,70,0.219,,0.228,0.253,0.022
AUDI,Allroad,3.0 V6 TDI 233ps quattro,QM6,2967,Diesel,11.4,6.5,8.3,24.8,43.5,34,222,1813,73,0.046,,0.224,0.246,0.023
AUDI,Allroad,3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,11.7,7,8.7,24.1,40.4,32.5,232,1897,70,0.064,,0.22,0.245,0.023
AUDI,S Series,S3 2.0T FSI quattro 265ps ,QM6,1984,Petrol,12.4,7.2,9.1,22.8,39.2,31,217,1865,75,0.239,0.065,0.022,,
AUDI,S Series,S4 4.2 V8 quattro 344ps Saloon,QM6,4163,Petrol,19.5,9.8,13.3,14.5,28.8,21.2,321,2728,75,0.43,0.046,0.04,,
AUDI,S Series,S4 4.2 V8 quattro Tiptronic 344ps Saloon,QA6,4163,Petrol,17.3,8.9,12,16.3,31.7,23.5,286,2461,72,0.296,0.031,0.018,,
AUDI,S Series,S4 4.2 V8 quattro 344ps Avant,QM6,4163,Petrol,19.5,9.8,13.3,14.5,28.8,21.2,321,2728,75,0.43,0.046,0.04,,
AUDI,S Series,S4 4.2 V8 quattro Tiptronic 344ps Avant,QA6,4163,Petrol,17.3,8.9,12,16.3,31.7,23.5,286,2461,72,0.296,0.031,0.018,,
AUDI,S Series,S4 4.2 V8 quattro 344ps Cabriolet ,QM6,4163,Petrol,19.4,9.8,13.3,14.6,28.8,21.2,317,2728,75,0.408,0.035,0.026,,
AUDI,S Series,S4 4.2 V8 quattro Tiptronic 344ps Cabriolet ,QA6,4163,Petrol,17.5,9,12.1,16.1,31.4,23.3,289,2482,73,0.336,0.041,0.036,,
AUDI,S Series,RS4 4.2 V8 quattro 420ps Saloon,QM6,4163,Petrol,20.6,9.3,13.4,13.7,30.4,21.1,322,2741,75,0.284,0.083,0.026,,
AUDI,S Series,RS4 4.2 V8 quattro 420ps Avant ,QM6,4163,Petrol,20.7,9.4,13.5,13.6,30.1,20.9,324,2767,75,0.284,0.083,0.026,,
AUDI,S Series,RS4 4.2 V8 quattro 420ps Cabriolet ,QM6,4163,Petrol,21.4,9.6,13.9,13.2,29.4,20.3,334,2849,75,0.354,0.068,0.045,,
AUDI,S Series,S6 5.2 V10 quattro Tiptronic 435ps Saloon,QA6,5204,Petrol,19,9.5,13,14.9,29.7,21.7,309,2665,74,0.56,0.075,0.064,,
AUDI,S Series,S6 5.2 V10 quattro Tiptronic 435ps Avant,QA6,5204,Petrol,19.7,9.7,13.4,14.3,29.1,21.1,319,2741,74,0.56,0.075,0.064,,
AUDI,S Series,S8 5.2 V10 quattro Tiptronic 450ps,QA6,5204,Petrol,19.7,9.7,13.4,14.3,29.1,21.1,319,2741,75,0.545,0.072,0.06,,
AUDI,TT Coupé,2.0 TFSI 200ps,M6,1984,Petrol,10.7,6,7.7,26.4,47.1,36.7,183,1576,75,0.163,0.038,0.02,,
AUDI,TT Coupé,2.0 TFSI 200ps S-Tronic,D6,1984,Petrol,10.6,6,7.7,26.6,47.1,36.7,183,1576,74,0.346,0.053,0.01,,
AUDI,TT Coupé,3.2 V6 250ps quattro,QM6,3189,Petrol,14.7,7.8,10.3,19.2,36.2,27.4,247,2110,74,0.433,0.031,0.02,,
AUDI,TT Coupé,3.2 V6 250ps quattro S-Tronic,QD6,3189,Petrol,12.9,7.3,9.4,21.9,38.7,30.1,224,1921,73,0.268,0.029,0.013,,
AUDI,TT Roadster,2.0 TFSI 200ps,M6,1984,Petrol,10.7,6.2,7.8,26.4,45.6,36.2,186,1597,75,0.21,0.055,0.012,,
AUDI,TT Roadster,2.0 TFSI 200ps S-Tronic,D6,1984,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,186,1597,74,0.388,0.044,0.017,,
AUDI,TT Roadster,3.2 V6 quattro 250ps ,QM6,3189,Petrol,14.8,7.8,10.4,19.1,36.2,27.2,250,2126,75,0.554,0.034,0.017,,
AUDI,TT Roadster,3.2 V6 quattro 250ps S-Tronic,QD6,3189,Petrol,13,7.4,9.5,21.7,38.2,29.7,227,1947,73,0.283,0.032,0.014,,
AUDI,Q7,3.6 V6 FSI 280ps quattro Tiptronic,QA6,3597,Petrol,17.8,9.8,12.7,15.9,28.8,22.2,304,2605,75,0.463,0.083,0.037,,
AUDI,Q7,4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,19.1,10,13.3,14.8,28.2,21.2,309,2728,73,0.277,0.055,0.036,,
AUDI,Q7,3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,14,8.4,10.4,20.2,33.6,27.2,279,2266,73,0.274,,0.342,0.381,0.052
AUDI,Q7,4.2 V8 TDI 326ps quattro Tiptronic with DPF,QA6,4134,Diesel,14.9,8.9,11.1,19,31.7,25.4,294,2427,71,0.159,,0.309,0.329,0.001
AUDI,Cabriolet,1.8 T 163ps,M5,1781,Petrol,11.4,6.5,8.3,24.8,43.5,34,197,1701,71,0.446,0.02,0.017,,
AUDI,Cabriolet,1.8 T 163ps Multitronic,AV,1781,Petrol,11.6,6.7,8.5,24.4,42.2,33.2,204,1742,71,0.526,0.031,0.024,,
AUDI,Cabriolet,2.0 TFSI 200ps,M6,1984,Petrol,11.6,6.7,8.3,24.4,42.2,34,199,1701,73,0.418,0.034,0.029,,
AUDI,Cabriolet,2.0 TFSI 200ps Multitronic,AV,1984,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,199,1721,73,0.402,0.047,0.02,,
AUDI,Cabriolet,3.2 V6 FSI quattro 256ps,QM6,3123,Petrol,16.2,8.1,11,17.4,34.9,25.7,262,2250,71,0.42,0.044,0.032,,
AUDI,Cabriolet,3.2 V6 FSI quattro 256ps Multitronic,AV,3123,Petrol,13.8,7.2,9.6,20.5,39.2,29.4,229,1967,74,0.305,0.061,0.032,,
AUDI,Cabriolet,3.2 V6 FSI quattro 256ps Tiptronic,QA6,3123,Petrol,16.1,8.2,10.9,17.5,34.4,25.9,259,2233,72,0.48,0.038,0.026,,
AUDI,Cabriolet,2.0 TDI 140ps with DPF,M6,1968,Diesel,8.4,5.3,6.4,33.6,53.3,44.1,172,1398,73,0.107,,0.233,0.255,0.004
AUDI,Cabriolet,2.0 TDI 140ps Multitronic with DPF,AV,1968,Diesel,8.1,5.6,6.5,34.9,50.4,43.5,175,1417,72,0.224,,0.167,0.209,0.001
AUDI,Cabriolet,3.0 V6 TDI quattro 233ps with DPF ,QM6,2967,Diesel,11.1,6,7.9,25.4,47.1,35.8,209,1722,73,0.261,,0.177,0.215,0.001
AUDI,Cabriolet,3.0 V6 TDI quattro 233ps Tiptronic with DPF,QA6,2967,Diesel,11.9,6.4,8.4,23.7,44.1,33.6,223,1835,73,0.2,,0.211,0.241,0.001
AUDI,R8,4.2 V8 quattro 420ps,QM6,4163,Petrol,22.1,10.2,14.6,12.8,27.7,19.3,349,2996,75,0.45,0.065,0.053,,
AUDI,R8,4.2 V8 quattro 420ps R-Tronic,QD6,4163,Petrol,20.4,9.6,13.6,13.8,29.4,20.8,325,2780,74,0.49,0.075,0.046,,
AUDI,Coupé TTS,2.0 TFSI quattro 272ps,M6,1984,Petrol,10.9,6.3,8,25.9,44.8,35.3,191,1638,75,0.155,0.049,0.024,,
AUDI,Coupé TTS,2.0 TFSI quattro S-Tronic 272ps,D6,1984,Petrol,11,6.1,7.9,25.7,46.3,35.8,188,1615,73,0.277,0.083,0.017,,
AUDI,Roadster TTS,2.0 TFSI quattro 272ps,M6,1984,Petrol,11,6.5,8.2,25.7,43.5,34.4,194,1681,75,0.158,0.049,0.023,,
AUDI,Roadster TTS,2.0 TFSI quattro S-Tronic 272ps,D6,1984,Petrol,11.3,6.2,8,25,45.6,35.3,190,1638,73,0.185,0.055,0.03,,
BENTLEY MOTORS,Arnage (from 2007 model year),R,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3988,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Arnage (from 2007 model year),T,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3988,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Arnage (from 2007 model year),RL,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3988,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Continental (from 2007 model year),GT,QA6,5998,Petrol,26.2,11.9,17.1,10.8,23.7,16.5,410,3505,74,0.56,0.04,0.07,,
BENTLEY MOTORS,Continental (from 2007 model year),GTC,QA6,5998,Petrol,26.2,11.9,17.1,10.8,23.7,16.5,410,3505,73,0.56,0.04,0.07,,
BENTLEY MOTORS,Continental (from 2007 model year),Flying Spur,QA6,5998,Petrol,26.2,11.9,17.1,10.8,23.7,16.5,410,3505,73,0.56,0.04,0.07,,
BENTLEY MOTORS,Continental (from 2008 model year),GT,QA6,5998,Petrol,25.3,11.6,16.6,11.2,24.3,17,396,3401,74,0.647,0.05,0.025,,
BENTLEY MOTORS,Continental (from 2008 model year),GT Speed,QA6,5998,Petrol,25.3,11.6,16.6,11.2,24.3,17,396,3401,74,0.647,0.05,0.025,,
BENTLEY MOTORS,Continental (from 2008 model year),GTC,QA6,5998,Petrol,25.3,11.6,16.6,11.2,24.3,17,396,3401,73,0.647,0.05,0.025,,
BENTLEY MOTORS,Continental (from 2008 model year),Flying Spur,QA6,5998,Petrol,25.3,11.6,16.6,11.2,24.3,17,396,3401,73,0.647,0.05,0.025,,
BENTLEY MOTORS,Azure (from 2007 model year),Convertible,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3988,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Brooklands,Coupé,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3988,69,0.294,0.061,0.031,,
BMW,Z4 Series E85/E86,Z4 2.0i Roadster,M6,1995,Petrol,10.6,5.5,7.4,26.6,51.4,38.2,176,1514,74,0.219,0.056,0.026,,
BMW,Z4 Series E85/E86,Z4 2.5i Roadster,M6,2497,Petrol,11.8,6.1,8.2,23.9,46.3,34.4,197,1681,74,0.282,0.05,0.01,,
BMW,Z4 Series E85/E86,Z4 2.5i Roadster,A6,2497,Petrol,12,6.3,8.4,23.5,44.8,33.6,202,1721,72,0.14,0.061,0.035,,
BMW,Z4 Series E85/E86,Z4 2.5si Roadster,M6,2497,Petrol,11.9,6.2,8.3,23.7,45.6,34,199,1701,73,0.374,0.052,0.012,,
BMW,Z4 Series E85/E86,Z4 2.5si Roadster,A6,2497,Petrol,12.4,6.6,8.7,22.8,42.8,32.5,207,1779,73,0.161,0.058,0.029,,
BMW,Z4 Series E85/E86,Z4 3.0si Roadster,M6,2996,Petrol,12.4,6.2,8.5,22.8,45.6,33.2,204,1742,75,0.294,0.055,0.019,,
BMW,Z4 Series E85/E86,Z4 3.0si Roadster,A6,2996,Petrol,12.7,6.5,8.8,22.2,43.5,32.1,211,1801,74,0.179,0.071,0.048,,
BMW,Z4 Series E85/E86,Z4 M Roadster,M6,3246,Petrol,18.2,8.6,12.1,15.5,32.8,23.3,292,2482,74,0.52,0.062,0.064,,
BMW,Z4 Series E85/E86,Z4 3.0si Coupé,M6,2996,Petrol,12.8,6.3,8.7,22.1,44.8,32.5,207,1779,75,0.294,0.055,0.019,,
BMW,Z4 Series E85/E86,Z4 3.0si Coupé,A6,2996,Petrol,12.7,6.5,8.8,22.2,43.5,32.1,209,1801,74,0.179,0.071,0.048,,
BMW,Z4 Series E85/E86,Z4 M Coupé,M6,3246,Petrol,18.2,8.6,12.1,15.5,32.8,23.3,292,2482,74,0.52,0.062,0.064,,
BMW,1 Series E81/E82/E87/E88,120d Coupé - with particle filter,M6,1995,Diesel,6.1,4.1,4.8,46.3,68.9,58.9,128,1047,75,0.347,,0.186,0.226,0
BMW,1 Series E81/E82/E87/E88,120d Coupé - with particle filter,A6,1995,Diesel,7.2,4.4,5.4,39.2,64.2,52.3,144,1179,69,0.194,,0.192,0.21,0
BMW,1 Series E81/E82/E87/E88,123d Coupé - with particle filter,M6,1995,Diesel,6.5,4.4,5.2,43.5,64.2,54.3,138,1135,73,0.405,,0.178,0.231,0
BMW,1 Series E81/E82/E87/E88,123d Coupé - with particle filter - from March 2008,A6,1995,Diesel,7.3,4.6,5.6,38.7,61.4,50.4,148,1223,68,0.385,,0.186,0.209,0
BMW,1 Series E81/E82/E87/E88,125i Coupé - from March 2008,M6,2996,Petrol,11.4,5.9,7.9,24.8,47.9,35.8,190,1615,73,0.293,0.063,0.022,,
BMW,1 Series E81/E82/E87/E88,125i Coupé - from March 2008,A6,2996,Petrol,11.4,5.9,7.9,24.8,47.9,35.8,190,1615,74,0.132,0.053,0.045,,
BMW,1 Series E81/E82/E87/E88,135i Coupé,M6,2979,Petrol,13,7,9.2,21.7,40.4,30.7,220,1884,73,0.18,0.056,0.003,,
BMW,1 Series E81/E82/E87/E88,135i Coupé - from March 2008,A6,2979,Petrol,13.2,6.9,9.2,21.4,40.9,30.7,221,1884,74,0.276,0.089,0.008,,
BMW,1 Series E81/E82/E87/E88,118i Convertible - from April 2008,M6,1995,Petrol,8.5,5,6.3,33.2,56.5,44.8,149,1291,72,0.049,0.052,0.026,,
BMW,1 Series E81/E82/E87/E88,118i Convertible - from April 2008,A6,1995,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,158,1351,70,0.051,0.043,0.039,,
BMW,1 Series E81/E82/E87/E88,120i Convertible - from April 2008,M6,1995,Petrol,8.9,5.2,6.6,31.7,54.3,42.8,158,1351,74,0.132,0.071,0.019,,
BMW,1 Series E81/E82/E87/E88,120i Convertible - from April 2008,A6,1995,Petrol,9.1,5.5,6.8,31,51.4,41.5,163,1393,71,0.025,0.078,0.05,,
BMW,1 Series E81/E82/E87/E88,120d Convertible - with particle filter - from April 2008,M6,1995,Diesel,6.4,4.3,5.1,44.1,65.7,55.4,134,1113,74,0.347,,0.186,0.226,0
BMW,1 Series E81/E82/E87/E88,120d Convertible - with particle filter - from April 2008,A6,1995,Diesel,7.4,4.5,5.6,38.2,62.8,50.4,148,1223,69,0.194,,0.192,0.21,0
BMW,1 Series E81/E82/E87/E88,125i Convertible - from April 2008,M6,2996,Petrol,11.7,6,8.1,24.1,47.1,34.9,195,1657,73,0.293,0.063,0.022,,
BMW,1 Series E81/E82/E87/E88,125i Convertible - from April 2008,A6,2996,Petrol,11.6,6.1,8.1,24.4,46.3,34.9,195,1657,74,0.132,0.053,0.045,,
BMW,1 Series E81/E82/E87/E88,135i Convertible - from April 2008,M6,2979,Petrol,13.3,7.1,9.4,21.2,39.8,30.1,224,1921,73,0.18,0.056,0.003,,
BMW,1 Series E81/E82/E87/E88,135i Convertible - from April 2008,A6,2979,Petrol,13.5,7,9.4,20.9,40.4,30.1,225,1921,74,0.276,0.089,0.008,,
BMW,1 Series E81/E82/E87/E88,116i 3-door,M6,1599,Petrol,7.5,4.8,5.8,37.7,58.9,48.7,139,1187,72,0.307,0.065,0.026,,
BMW,1 Series E81/E82/E87/E88,116i 3-door,A6,1599,Petrol,8.3,5.3,6.4,34,53.3,44.1,152,1311,69,0.12,0.048,0.021,,
BMW,1 Series E81/E82/E87/E88,118i 3-door,M6,1995,Petrol,7.9,4.7,5.9,35.8,60.1,47.9,140,1207,73,0.049,0.052,0.026,,
BMW,1 Series E81/E82/E87/E88,118i 3-door,A6,1995,Petrol,8.2,5,6.2,34.4,56.5,45.6,148,1268,70,0.051,0.043,0.039,,
BMW,1 Series E81/E82/E87/E88,118d 3-door - with particle filter,M6,1995,Diesel,5.4,4,4.5,52.3,70.6,62.8,119,982,73,0.385,,0.181,0.22,0
BMW,1 Series E81/E82/E87/E88,118d 3-door - with particle filter,A6,1995,Diesel,6.9,4.5,5.4,40.9,62.8,52.3,144,1179,69,0.251,,0.196,0.221,0
