Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
ALFA ROMEO,147 Range,1.6,M5,1598,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,194,595,III,74.0,0.355,,0.119,0.090,
ALFA ROMEO,147 Range,2.0,M5,1970,Petrol,12.1,7.0,8.9,23.3,40.4,31.7,211,645,III,74.0,0.439,,0.091,0.113,
ALFA ROMEO,147 Range,2.0 Selespeed,SAT5,1970,Petrol,12.1,7.0,8.9,23.3,40.4,31.7,211,645,III,74.0,0.439,,0.091,0.113,
ALFA ROMEO,156 Saloon Range,1.6,M5,1598,Petrol,11.4,6.4,8.2,24.8,44.1,34.4,195,595,III,72.0,0.428,,0.091,0.048,
ALFA ROMEO,156 Saloon Range,1.8,M5,1747,Petrol,12.1,6.4,8.5,23.3,44.1,33.2,202,616,III,72.0,0.338,,0.076,0.038,
ALFA ROMEO,156 Saloon Range,2.0,M5,1970,Petrol,12.3,6.6,8.7,23.0,42.8,32.5,207,629,III,72.5,0.396,,0.067,0.048,
ALFA ROMEO,156 Saloon Range,2.0 Selespeed,SAT5,1970,Petrol,12.3,6.6,8.7,23.0,42.8,32.5,207,629,III,72.5,0.389,,0.077,0.097,
ALFA ROMEO,156 Saloon Range,2.5 V6,M6,2492,Petrol,17.5,8.5,11.8,16.1,33.2,23.9,282,856,III,73.5,0.905,,0.091,0.017,
ALFA ROMEO,156 Saloon Range,2.5 V6 Q-System,A4,2492,Petrol,17.5,8.6,11.9,16.1,32.8,23.7,283,863,III,73.0,1.369,,0.182,0.033,
ALFA ROMEO,156 Saloon Range,2.4 JTD,M5,2387,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,178,504,III,71.5,0.435,0.497,,0.469,0.041
ALFA ROMEO,156 Sportwagon Range,1.6,M5,1598,Petrol,11.5,6.5,8.3,24.6,43.5,34.0,198,602,III,72.0,0.428,,0.091,0.048,
ALFA ROMEO,156 Sportwagon Range,1.8,M5,1747,Petrol,12.2,6.5,8.6,23.2,43.5,32.8,205,624,III,72.0,0.338,,0.076,0.038,
ALFA ROMEO,156 Sportwagon Range,2.0,M5,1970,Petrol,12.6,6.9,9.0,22.4,40.9,31.4,214,651,III,72.5,0.396,,0.067,0.048,
ALFA ROMEO,156 Sportwagon Range,2.0 Selespeed,SAT5,1970,Petrol,12.6,6.9,9.0,22.4,40.9,31.4,214,651,III,72.5,0.389,,0.077,0.097,
ALFA ROMEO,156 Sportwagon Range,2.5 V6,M6,2492,Petrol,17.8,8.6,12.0,15.9,32.8,23.5,286,871,III,73.5,0.905,,0.091,0.017,
ALFA ROMEO,156 Sportwagon Range,2.5 V6 Q-System,A4,2492,Petrol,18.1,8.8,12.2,15.6,32.1,23.2,291,882,III,73.0,1.369,,0.182,0.033,
ALFA ROMEO,156 Sportwagon Range,2.4 JTD,M5,2387,Diesel,9.0,5.6,6.8,31.4,50.4,41.5,180,513,III,71.5,0.435,0.497,,0.469,0.041
ALFA ROMEO,166 Range,2.0,M6,1970,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,230,703,III,71.0,0.745,,0.108,0.058,
ALFA ROMEO,166 Range,2.5 V6,M6,2492,Petrol,17.2,8.8,11.9,16.4,32.1,23.7,284,863,III,72.5,1.116,,0.131,0.096,
ALFA ROMEO,166 Range,3.0 V6,M6,2959,Petrol,18.3,9.1,12.5,15.4,31.0,22.6,297,905,III,71.0,0.870,,0.130,0.084,
ALFA ROMEO,166 Range,3.0 V6 Sportronic,A4,2959,Petrol,19.4,9.3,13.0,14.6,30.4,21.7,310,943,III,72.0,0.548,,0.108,0.043,
ALFA ROMEO,Spider/GTV,2.0 TS 16v,M5,1970,Petrol,13.3,6.8,9.2,21.2,41.5,30.7,220,666,III,71.5,0.480,,0.096,0.070,
ALFA ROMEO,Spider/GTV,3.0 V6 24v,M6,2959,Petrol,16.8,8.7,11.7,16.8,32.5,24.1,278,849,III,71.0,0.876,,0.103,0.092,
ASTON MARTIN LAGONDA,Aston Martin,DB7 Vantage (Coupé & Convertible),A5,5935,Petrol,33.1,11.9,19.7,7.1,19.7,11.9,472,1719,III,74.0,0.760,,0.080,0.070,
ASTON MARTIN LAGONDA,Aston Martin,DB7 Vantage (Coupé & Convertible),M6,5935,Petrol,30.8,12.9,19.5,7.6,18.3,12.0,469,1705,III,75.0,0.490,,0.070,0.060,
AUDI,Audi A2 (Standard & SE),1.4 TDI & SE Models,M5,1422,Diesel,5.6,3.5,4.3,50.4,80.7,65.7,116,324,III,72.0,0.116,0.351,,0.331,0.018
AUDI,"Audi A3 (3 & 5 door, S, SE, Sport and Sport Quattro)",1.9 TDI S (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,392,III,72.0,0.117,0.403,,0.369,0.029
AUDI,"Audi A3 (3 & 5 door, S, SE, Sport and Sport Quattro)",1.9 TDI  (100 bhp),M5,1896,Diesel,6.8,4.4,5.3,41.5,64.2,53.3,143,399,III,72.0,0.151,0.321,,0.296,0.025
AUDI,"Audi A3 (3 & 5 door, S, SE, Sport and Sport Quattro)",1.9 TDI  (100 bhp),A4,1896,Diesel,8.7,5.2,6.5,32.5,54.3,43.5,176,489,III,68.0,0.115,0.456,,0.432,0.028
AUDI,"Audi A3 (3 & 5 door, S, SE, Sport and Sport Quattro)",1.9 TDI  (130 bhp),M6,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,146,407,III,74.0,0.081,0.392,,0.376,0.029
AUDI,"Audi A3 (3 & 5 door, S, SE, Sport and Sport Quattro)",1.8T Quattro (180 bhp),QM6,1781,Petrol,13.1,7.6,9.5,21.6,37.2,29.7,228,689,III,74.0,0.996,,0.064,0.035,
AUDI,"Audi A4 (S, SE & Sport)",1.9 TDI (130 bhp),M5,1896,Diesel,7.5,4.5,5.6,37.7,62.8,50.4,151,422,III,73.0,0.098,0.430,,0.409,0.039
AUDI,"Audi A4 (S, SE & Sport)",2.5 TDI V6 Quattro (180 bhp),QM6,2496,Diesel,11.2,6.0,7.9,25.2,47.1,35.8,213,594,III,72.0,0.041,0.371,,0.350,0.032
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",1.9 TDI PD (115 bhp),M5,1896,Diesel,7.3,4.7,5.7,38.7,60.1,49.6,153,429,III,72.0,0.219,0.483,,0.445,0.046
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",2.5 V6 TDI  (150 bhp),M6,2496,Diesel,10.0,5.4,7.1,28.2,52.3,39.8,192,535,III,73.0,0.311,0.435,,0.373,0.033
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",2.5 V6 TDI  (150 bhp),A5,2496,Diesel,11.3,6.3,8.1,25.0,44.8,34.9,219,610,III,73.0,0.107,0.441,,0.410,0.040
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",2.5 V6 TDI Quattro (180 bhp),QM6,2496,Diesel,11.3,6.4,8.1,25.0,44.1,34.9,219,610,III,73.0,0.004,0.338,,0.318,0.026
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",2.5 V6 TDI Quattro (180 bhp),QA5,2496,Diesel,13.0,6.7,9.0,21.7,42.2,31.4,243,678,III,72.0,0.117,0.385,,0.343,0.034
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",2.7 V6  Turbo Quattro (230 bhp),QM6,2671,Petrol,16.8,9.0,11.8,16.8,31.4,23.9,283,856,III,72.0,0.630,,0.067,0.061,
AUDI,"Audi A6 Saloon (SE, Sport & Quattro)",2.7 V6  Turbo Quattro (230 bhp),QA5,2671,Petrol,18.2,8.9,12.3,15.5,31.7,23.0,295,889,III,71.0,0.814,,0.132,0.106,
AUDI,A6 Saloon (Available From July 2001),2.7 V6 Turbo (250 bhp),QM6,2671,Petrol,16.8,9.0,11.8,16.8,31.4,23.9,283,856,III,73.0,0.660,,0.060,0.060,
AUDI,A6 Saloon (Available From July 2001),2.7 V6 Turbo (250 bhp),QA5,2671,Petrol,18.2,8.9,12.3,15.5,31.7,23.0,295,889,III,73.0,0.942,,0.133,0.117,
AUDI,A6 Saloon (Available From July 2001),1.9 TDI (130 bhp),M5,1896,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,157,437,III,72.0,0.105,0.414,,0.396,0.029
AUDI,A6 Saloon (Available From July 2001),1.9 TDI (130 bhp),M6,1896,Diesel,8.0,5.0,6.1,35.3,56.5,46.3,164,460,III,74.0,0.162,0.429,,0.404,0.030
AUDI,A6 Saloon (Available From July 2001),2.5 V6 TDI (155 bhp),M6,2496,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,192,535,III,73.0,0.066,0.288,,0.273,0.025
AUDI,A6 Saloon (Available From July 2001),2.5 V6 TDI Multitronic (155 bhp),AV,2496,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,192,535,III,72.0,0.022,0.301,,0.288,0.035
AUDI,A6 Saloon (Available From July 2001),2.5 V6 TDI Multitronic (180 bhp),AV,2496,Diesel,11.4,6.3,8.2,24.8,44.8,34.4,221,618,III,73.0,0.000,0.360,,0.326,0.024
AUDI,A6 Saloon (Available From July 2001),2.5 V6 TDI Quattro (180 bhp),QM6,2496,Diesel,11.3,6.4,8.1,25.0,44.1,34.9,219,610,III,73.0,0.004,0.338,,0.318,0.026
AUDI,A6 Saloon (Available From July 2001),2.5 V6 TDI Quattro (180 bhp),QA5,2496,Diesel,13.0,6.7,9.0,21.7,42.2,31.4,243,678,III,72.0,0.117,0.385,,0.343,0.034
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",1.9 TDI  PD (115 bhp),M5,1896,Diesel,7.3,4.7,5.7,38.7,60.1,49.6,153,429,III,72.0,0.219,0.483,,0.445,0.046
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",2.5 V6 TDI  (150 bhp),M6,2496,Diesel,10.0,5.4,7.1,28.2,52.3,39.8,192,535,III,73.0,0.311,0.435,,0.373,0.033
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",2.5 V6 TDI  (150 bhp),A5,2496,Diesel,11.3,6.3,8.1,25.0,44.8,34.9,219,610,III,73.0,0.107,0.441,,0.410,0.040
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",2.5 V6 TDI Quattro  (180 bhp),QM6,2496,Diesel,11.3,6.4,8.1,25.0,44.1,34.9,219,610,III,73.0,0.004,0.338,,0.318,0.026
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",2.5 V6 TDI Quattro  (180 bhp),QA5,2496,Diesel,13.0,6.7,9.0,21.7,42.2,31.4,243,678,III,72.0,0.117,0.385,,0.343,0.034
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",2.7 V6 Turbo Quattro (230 bhp),QM6,2671,Petrol,16.8,9.0,11.8,16.8,31.4,23.9,283,856,III,72.0,0.630,,0.067,0.061,
AUDI,"Audi A6 Avant (SE, Sport & Quattro)",2.7 V6 Turbo Quattro (230 bhp),QA5,2671,Petrol,18.3,9.0,12.4,15.4,31.4,22.8,298,897,III,71.0,0.814,,0.132,0.106,
AUDI,A6 Avant (Available From July 2001),2.7 V6 Turbo (250 bhp),QM6,2671,Petrol,16.8,9.0,11.8,16.8,31.4,23.9,283,856,III,73.0,0.660,,0.060,0.060,
AUDI,A6 Avant (Available From July 2001),2.7 V6 Turbo (250 bhp),QA5,2671,Petrol,18.2,8.9,12.3,15.5,31.7,23.0,295,889,III,73.0,0.942,,0.133,0.117,
AUDI,A6 Avant (Available From July 2001),1.9 TDI (130 bhp),M5,1896,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,157,437,III,72.0,0.105,0.414,,0.396,0.029
AUDI,A6 Avant (Available From July 2001),1.9 TDI (130 bhp),M6,1896,Diesel,8.0,5.2,6.2,35.3,54.3,45.6,167,467,III,74.0,0.162,0.429,,0.404,0.030
AUDI,A6 Avant (Available From July 2001),2.5 V6 TDI (155 bhp),M6,2496,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,192,535,III,73.0,0.066,0.288,,0.273,0.025
AUDI,A6 Avant (Available From July 2001),2.5 V6 TDI Multitronic (155 bhp),AV,2496,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,192,535,III,72.0,0.022,0.301,,0.288,0.035
AUDI,A6 Avant (Available From July 2001),2.5 V6 TDI Multitronic (180 bhp),AV,2496,Diesel,11.4,6.3,8.2,24.8,44.8,34.4,221,618,III,73.0,0.000,0.360,,0.326,0.024
AUDI,A6 Avant (Available From July 2001),2.5 V6 TDI Quattro (180 bhp),QM6,2496,Diesel,11.3,6.4,8.1,25.0,44.1,34.9,219,610,III,73.0,0.004,0.338,,0.318,0.026
AUDI,A6 Avant (Available From July 2001),2.5 V6 TDI Quattro (180 bhp),QA5,2496,Diesel,13.0,6.7,9.0,21.7,42.2,31.4,243,678,III,72.0,0.117,0.385,,0.343,0.034
AUDI,Audi Allroad (Low & High Ration Transmission),2.5 V6 TDI Quattro (180 bhp),QM6,2496,Diesel,12.4,7.1,9.0,22.8,39.8,31.4,243,678,III,72.0,0.108,0.426,,0.396,0.031
AUDI,Audi Allroad (Low & High Ration Transmission),2.5 V6 TDI Quattro (180 bhp),QA6,2496,Diesel,13.5,7.6,9.7,20.9,37.2,29.1,262,731,III,72.0,0.082,0.408,,0.378,0.042
AUDI,Audi Allroad (Low & High Ration Transmission),2.7 V6 Turbo Quattro (250 bhp),QM6,2671,Petrol,18.0,9.8,12.8,15.7,28.8,22.1,307,926,III,73.0,0.958,,0.082,0.066,
AUDI,Audi Allroad (Low & High Ration Transmission),2.7 V6 Turbo Quattro (250 bhp),QA5,2671,Petrol,19.4,9.9,13.4,14.6,28.5,21.1,322,970,III,70.0,1.047,,0.158,0.108,
AUDI,Audi 'S' Series,S3 1.8T Quattro (210 bhp),QM6,1781,Petrol,13.3,7.1,9.3,21.2,39.8,30.4,223,673,III,74.0,1.228,,0.110,0.080,
AUDI,Audi 'S' Series,S6 4.2 V8 Quattro Saloon (340 bhp),QA5,4172,Petrol,21.9,10.2,14.4,12.9,27.7,19.6,346,1044,III,74.0,0.988,,0.131,0.071,
AUDI,Audi 'S' Series,S6 4.2 V8 Quattro Avant  (340 bhp),QA5,4172,Petrol,22.0,10.3,14.5,12.8,27.4,19.5,348,1049,III,74.0,0.988,,0.131,0.071,
AUDI,Audi 'S' Series,S8 4.2 Quattro (360 bhp),QA5,4172,Petrol,22.2,9.8,14.3,12.7,28.8,19.8,343,1033,III,74.0,0.918,,0.133,0.043,
AUDI,Audi TT (Coupé),1.8 20v T Quattro (180 bhp),QM6,1781,Petrol,13.1,7.6,9.5,21.6,37.2,29.7,228,689,III,74.0,0.996,,0.064,0.035,
AUDI,Audi TT (Coupé),1.8 20v T Quattro (225 bhp),QM6,1781,Petrol,13.3,7.1,9.4,21.2,39.8,30.1,226,680,III,73.0,1.331,,0.115,0.076,
AUDI,Audi TT (Roadster),1.8 20v T Quattro (180 bhp),QM6,1781,Petrol,13.2,7.7,9.6,21.4,36.7,29.4,230,696,III,74.0,0.996,,0.064,0.035,
AUDI,Audi TT (Roadster),1.8 20v T Quattro (225 bhp),QM6,1781,Petrol,13.4,7.2,9.5,21.1,39.2,29.7,228,689,III,73.0,1.331,,0.115,0.076,
AUDI,Audi RS4,2.7 V6 Quattro (380 bhp),QM6,2671,Petrol,17.0,9.0,12.0,16.6,31.4,23.5,288,871,III,70.0,0.422,,0.095,0.065,
BMW,3 Series E36,Z3 Roadster 1.9i,M5,1895,Petrol,11.5,5.9,7.9,24.6,47.9,35.8,189,571,III,74.0,1.160,,0.122,0.069,
BMW,3 Series E36,Z3 Roadster 2.2i,M5,2171,Petrol,12.6,7.3,9.2,22.4,38.7,30.7,222,666,III,74.0,1.020,,0.127,0.037
BMW,3 Series E36,Z3 Roadster 2.2i,A5,2171,Petrol,13.1,7.6,9.6,21.6,37.2,29.4,229,696,III,73.0,0.585,,0.110,0.033
BMW,3 Series E36,Z3 Roadster 3.0i,M5,2979,Petrol,13.3,7.3,9.5,21.2,38.7,29.7,228,689,III,74.0,0.269,,0.048,0.009
BMW,3 Series E36,Z3 Roadster 3.0i,A5,2979,Petrol,14.3,7.6,10.1,19.8,37.2,28.0,242,731,III,74.0,0.288,,0.058,0.006
BMW,3 Series E36,M Roadster,M5,3246,Petrol,16.6,7.9,11.1,17.0,35.8,25.4,268,805,III,75.0,0.857,,0.108,0.056
BMW,3 Series E36,M Coupé,M5,3246,Petrol,16.6,7.9,11.1,17.0,35.8,25.4,268,805,III,75.0,0.857,,0.108,0.056
BMW,3 Series E46,316 ti Compact,M5,1796,Petrol,9.7,5.3,6.9,29.1,53.3,40.9,167,500,III,73.0,0.659,,0.047,0.053
BMW,3 Series E46,316 ti Compact,A5,1796,Petrol,10.4,6.0,7.6,27.2,47.1,37.2,183,550,III,72.0,0.081,,0.056,0.046
BMW,3 Series E46,325 ti Compact,M5,2494,Petrol,12.3,7.0,8.9,23.0,40.4,31.7,215,645,III,73.0,0.494,,0.079,0.017
BMW,3 Series E46,325 ti Compact,A5,2494,Petrol,13.5,7.3,9.5,20.9,38.7,29.7,227,689,III,71.0,0.255,,0.086,0.013
BMW,3 Series E46,318 Ci Coupé,M5,1895,Petrol,11.3,6.0,8.0,25.0,47.1,35.3,190,580,III,72.0,1.160,,0.122,0.069
BMW,3 Series E46,318 Ci Coupé,A4,1895,Petrol,13.0,6.9,9.2,21.7,40.9,30.7,220,666,III,72.0,0.814,,0.111,0.098
BMW,3 Series E46,320 Ci Coupé,M5,2171,Petrol,12.2,6.9,8.9,23.2,40.9,31.7,213,645,III,74.0,0.765,,0.097,0.015
BMW,3 Series E46,320 Ci Coupé,A5,2171,Petrol,13.1,7.3,9.4,21.6,38.7,30.1,226,680,III,73.0,0.498,,0.105,0.014
BMW,3 Series E46,325 Ci Coupé,M5,2494,Petrol,12.8,6.9,9.0,22.1,40.9,31.4,217,651,III,73.0,0.494,,0.079,0.017
BMW,3 Series E46,325 Ci Coupé,A5,2494,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,229,689,III,72.0,0.255,,0.086,0.013
BMW,3 Series E46,330 Ci Coupé,M5,2979,Petrol,12.8,6.9,9.1,22.1,40.9,31.0,218,660,III,75.0,0.269,,0.048,0.009
BMW,3 Series E46,330 Ci Coupé,A5,2979,Petrol,14.0,7.0,9.6,20.2,40.4,29.4,230,696,III,74.0,0.447,,0.062,0.013
BMW,3 Series E46,M3 Coupé,M6,3246,Petrol,17.8,8.4,11.9,15.9,33.6,23.7,287,863,III,75.0,0.779,,0.125,0.031
BMW,3 Series E46,320 Ci Convertible,M5,2171,Petrol,12.8,7.4,9.4,22.1,38.2,30.1,225,680,III,74.0,0.765,,0.097,0.015
BMW,3 Series E46,320 Ci Convertible,A5,2171,Petrol,13.5,7.7,9.8,20.9,36.7,28.8,236,710,III,73.0,0.498,,0.105,0.014
BMW,3 Series E46,325 Ci Convertible,M5,2494,Petrol,13.4,7.6,9.8,21.1,37.2,28.8,235,710,III,73.0,0.494,,0.079,0.017
BMW,3 Series E46,325 Ci Convertible,A5,2494,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,239,718,III,72.0,0.255,,0.086,0.013
BMW,3 Series E46,330 Ci Convertible,M5,2979,Petrol,13.4,7.3,9.6,21.1,38.7,29.4,229,696,III,75.0,0.269,,0.048,0.009
BMW,3 Series E46,330 Ci Convertible,A5,2979,Petrol,14.9,7.5,10.2,19.0,37.7,27.7,244,739,III,74.0,0.447,,0.062,0.013
BMW,3 Series E46,M3 Convertible,M6,3246,Petrol,17.9,8.8,12.1,15.8,32.1,23.3,292,878,III,75.0,0.779,,0.125,0.031
BMW,3 Series E46,316i Saloon,M5,1895,Petrol,11.4,5.8,7.9,24.8,48.7,35.8,188,571,III,73.0,0.722,,0.095,0.047
BMW,3 Series E46,316i Saloon,A4,1895,Petrol,12.8,6.7,9.0,22.1,42.2,31.4,214,651,III,70.0,0.412,,0.139,0.094
BMW,3 Series E46,318i Saloon,M5,1895,Petrol,11.3,6.0,8.0,25.0,47.1,35.3,190,580,III,72.0,1.160,,0.122,0.069
BMW,3 Series E46,318i Saloon,A4,1895,Petrol,13.0,6.9,9.2,21.7,40.9,30.7,220,666,III,72.0,0.814,,0.111,0.098
BMW,3 Series E46,320i Saloon,M5,2171,Petrol,12.2,6.9,8.9,23.2,40.9,31.7,213,645,III,74.0,0.765,,0.097,0.015
BMW,3 Series E46,320i Saloon,A5,2171,Petrol,13.1,7.3,9.4,21.6,38.7,30.1,226,680,III,73.0,0.498,,0.105,0.014
BMW,3 Series E46,320d Saloon,M5,1951,Diesel,7.7,4.5,5.7,36.7,62.8,49.6,152,429,III,73.0,0.245,0.460,,0.411,0.035
BMW,3 Series E46,325i Saloon,M5,2494,Petrol,12.8,6.9,9.0,22.1,40.9,31.4,217,651,III,73.0,0.494,,0.079,0.017,
BMW,3 Series E46,325i Saloon,A5,2494,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,229,689,III,72.0,0.255,,0.086,0.013,
BMW,3 Series E46,330i Saloon,M5,2979,Petrol,12.8,6.9,9.1,22.1,40.9,31.0,218,660,III,75.0,0.269,,0.048,0.009,
BMW,3 Series E46,330i Saloon,A5,2979,Petrol,14.0,7.0,9.6,20.2,40.4,29.4,230,696,III,74.0,0.447,,0.062,0.013,
BMW,3 Series E46,330d Saloon,M5,2926,Diesel,9.2,5.3,6.7,30.7,53.3,42.2,178,504,III,73.0,0.323,0.492,,0.437,0.033
BMW,3 Series E46,330d Saloon,A5,2926,Diesel,11.1,6.2,8.0,25.4,45.6,35.3,213,603,III,73.0,0.114,0.483,,0.464,0.030
BMW,3 Series E46,318i Touring,M5,1895,Petrol,11.4,6.3,8.2,24.8,44.8,34.4,195,595,III,72.0,1.160,,0.122,0.069,
BMW,3 Series E46,318i Touring,A4,1895,Petrol,13.4,7.1,9.4,21.1,39.8,30.1,224,680,III,72.0,0.814,,0.111,0.098,
BMW,3 Series E46,320i Touring,M5,2171,Petrol,12.5,6.9,9.0,22.6,40.9,31.4,216,651,III,74.0,0.765,,0.097,0.015,
BMW,3 Series E46,320i Touring,A5,2171,Petrol,13.3,7.4,9.6,21.2,38.2,29.4,230,696,III,73.0,0.498,,0.105,0.014,
BMW,3 Series E46,320d Touring,M5,1951,Diesel,7.8,4.7,5.9,36.2,60.1,47.9,156,444,III,73.0,0.245,0.460,,0.411,0.035
BMW,3 Series E46,325i Touring,M5,2494,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,666,III,73.0,0.494,,0.079,0.017,
BMW,3 Series E46,325i Touring,A5,2494,Petrol,13.6,7.4,9.7,20.8,38.2,29.1,232,703,III,72.0,0.255,,0.086,0.013,
BMW,3 Series E46,330i Touring,M5,2979,Petrol,12.9,7.1,9.3,21.9,39.8,30.4,222,673,III,75.0,0.269,,0.048,0.009,
BMW,3 Series E46,330i Touring,A5,2979,Petrol,14.2,7.2,9.8,19.9,39.2,28.8,235,710,III,74.0,0.447,,0.062,0.013,
BMW,3 Series E46,330d Touring,M5,2926,Diesel,9.6,5.5,7.0,29.4,51.4,40.4,186,527,III,73.0,0.323,0.492,,0.437,0.033
BMW,3 Series E46,330d Touring,A5,2926,Diesel,11.3,6.3,8.1,25.0,44.8,34.9,216,610,III,73.0,0.114,0.483,,0.464,0.030
BMW,5 Series E39,520i Saloon,M5,2171,Petrol,12.2,7.1,9.0,23.2,39.8,31.4,213,651,III,73.0,1.171,,0.093,0.008,
BMW,5 Series E39,520i Saloon,A5,2171,Petrol,13.5,7.8,9.9,20.9,36.2,28.5,237,718,III,70.0,0.832,,0.091,0.005,
BMW,5 Series E39,525i Saloon,M5,2494,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,225,680,III,72.0,0.441,,0.057,0.016,
BMW,5 Series E39,525i Saloon,A5,2494,Petrol,14.4,7.9,10.3,19.6,35.8,27.4,247,747,III,71.0,0.382,,0.045,0.006,
BMW,5 Series E39,525d Saloon,M5,2497,Diesel,9.2,5.3,6.7,30.7,53.3,42.2,179,504,III,73.0,0.265,0.502,,0.445,0.047
BMW,5 Series E39,525d Saloon,A5,2497,Diesel,11.1,6.4,8.1,25.4,44.1,34.9,216,610,III,73.0,0.173,0.466,,0.433,0.046
BMW,5 Series E39,530i Saloon,M5,2979,Petrol,13.1,7.4,9.5,21.6,38.2,29.7,229,689,III,73.0,0.356,,0.042,0.013,
BMW,5 Series E39,530i Saloon,A5,2979,Petrol,15.5,7.9,10.7,18.2,35.8,26.4,257,775,III,72.0,0.460,,0.060,0.012,
BMW,5 Series E39,530d Saloon,M5,2926,Diesel,9.7,5.6,7.1,29.1,50.4,39.8,189,535,III,74.0,0.075,0.463,,0.436,0.036
BMW,5 Series E39,530d Saloon,A5,2926,Diesel,11.8,6.3,8.3,23.9,44.8,34.0,221,626,III,71.0,0.152,0.413,,0.382,0.036
BMW,5 Series E39,535i Saloon,M5,3498,Petrol,17.5,8.5,11.8,16.1,33.2,23.9,283,856,III,74.0,0.486,,0.125,0.052,
BMW,5 Series E39,535i Saloon,A5,3498,Petrol,17.7,8.6,11.9,16.0,32.8,23.7,286,863,III,71.0,0.374,,0.135,0.089,
BMW,5 Series E39,540i Saloon,M6,4398,Petrol,18.4,8.8,12.3,15.4,32.1,23.0,295,889,III,73.0,0.657,,0.073,0.058,
BMW,5 Series E39,540i Saloon,A5,4398,Petrol,18.2,8.9,12.3,15.5,31.7,23.0,295,889,III,73.0,0.450,,0.108,0.084,
BMW,5 Series E39,M5 Saloon,M6,4941,Petrol,22.3,9.8,14.4,12.7,28.8,19.6,346,1044,III,75.0,1.249,,0.108,0.104,
BMW,5 Series E39,520i Touring,M5,2171,Petrol,12.8,7.5,9.5,22.1,37.7,29.7,228,689,III,73.0,1.171,,0.093,0.008,
BMW,5 Series E39,520i Touring,A5,2171,Petrol,13.7,7.9,10.1,20.6,35.8,28.0,242,731,III,70.0,0.832,,0.091,0.005,
BMW,5 Series E39,525i Touring,M5,2494,Petrol,13.4,7.7,9.8,21.1,36.7,28.8,235,710,III,72.0,0.441,,0.057,0.016,
BMW,5 Series E39,525i Touring,A5,2494,Petrol,14.7,8.0,10.5,19.2,35.3,26.9,252,760,III,71.0,0.382,,0.045,0.006,
BMW,5 Series E39,525d Touring,M5,2497,Diesel,9.5,5.6,7.0,29.7,50.4,40.4,187,527,III,73.0,0.265,0.502,,0.445,0.047
BMW,5 Series E39,525d Touring,A5,2497,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,219,618,III,73.0,0.173,0.466,,0.433,0.046
BMW,5 Series E39,530i Touring,M5,2979,Petrol,13.7,7.7,9.9,20.6,36.7,28.5,238,718,III,73.0,0.356,,0.042,0.013,
BMW,5 Series E39,530i Touring,A5,2979,Petrol,15.7,8.1,10.9,18.0,34.9,25.9,261,790,III,72.0,0.460,,0.060,0.012,
BMW,5 Series E39,530d Touring,M5,2926,Diesel,9.6,5.9,7.3,29.4,47.9,38.7,194,550,III,74.0,0.075,0.463,,0.436,0.036
BMW,5 Series E39,530d Touring,A5,2926,Diesel,11.6,6.7,8.5,24.4,42.2,33.2,226,641,III,71.0,0.152,0.413,,0.382,0.036
BMW,5 Series E39,540i Touring,M6,4398,Petrol,18.7,9.0,12.6,15.1,31.4,22.4,302,913,III,73.0,0.657,,0.073,0.058,
BMW,5 Series E39,540i Touring,A5,4398,Petrol,18.9,9.2,12.8,14.9,30.7,22.1,307,926,III,73.0,0.450,,0.108,0.084,
