Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
MG ROVER GROUP LTD,Rover 75 Saloon,2.0 (from RJ255552),M5,1997,Petrol,13.9,7.0,9.6,20.3,40.1,29.5,228,693,III,73.0,1.0,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Saloon,1.8T,M5,1796,Petrol,11.3,6.1,8.0,25.0,46.3,35.3,193,556,III,72.0,1.8,,0.2,0.0,,29 July 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,1.8T,M5,1796,Petrol,11.3,6.1,8.0,25.0,46.3,35.3,193,556,III,72.0,1.8,,0.2,0.0,,29 July 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,1.8 (from RJ255552),M5,1796,Petrol,10.6,6.1,7.8,26.6,46.3,36.2,185,565,III,73.0,0.5,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0 (from RJ255552),A5,1997,Petrol,15.6,7.7,10.6,18.1,36.7,26.6,254,769,III,69.0,0.3,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.5 (from RJ255552),M5,2497,Petrol,14.0,7.0,9.6,20.2,40.4,29.4,229,696,III,73.0,0.8,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.5 (from RJ255552),A5,2497,Petrol,15.8,7.6,10.6,17.9,37.2,26.6,254,769,III,70.0,0.6,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,1.8 (from RJ255552),A5,1796,Petrol,12.6,7.5,9.4,22.5,37.4,30.1,224,680,III,70.0,0.5,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0 (from RJ255552),M5,1997,Petrol,13.9,7.0,9.6,20.3,40.1,29.5,228,693,III,73.0,1.0,,0.1,0.1,,06 June 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0 D - 96kW,A5,1951,Diesel,10.0,5.2,6.9,28.3,54.7,40.9,190,500,III,73.0,0.0,0.4,,0.3,0.0,25 September 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0 D - 96kW,M5,1951,Diesel,8.1,4.4,5.8,35.0,63.6,48.8,163,419,III,73.0,0.2,0.4,,0.3,0.0,25 September 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,1.8,M5,1796,Petrol,10.7,6.0,7.8,26.4,46.9,36.4,185,540,III,73.0,0.5,,0.1,0.0,,01 July 2001,
MG ROVER GROUP LTD,Rover 75 Tourer,1.8,A5,1796,Petrol,12.6,7.5,9.4,22.5,37.4,30.1,224,652,III,70.0,0.7,,0.1,0.1,,01 July 2001,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0,M5,1997,Petrol,13.9,7.0,9.6,20.3,40.1,29.5,228,666,III,73.0,0.4,,0.1,0.0,,01 July 2001,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0,A5,1997,Petrol,15.1,8.2,10.7,18.8,34.6,26.4,255,744,III,69.0,0.3,,0.1,0.0,,01 July 2001,
MG ROVER GROUP LTD,Rover 75 Tourer,2.5,M5,2497,Petrol,13.6,7.0,9.4,20.8,40.4,30.0,225,655,III,73.0,0.4,,0.1,0.1,,01 July 2001,
MG ROVER GROUP LTD,Rover 75 Tourer,2.5,A5,2497,Petrol,15.6,7.9,10.7,18.1,35.9,26.4,255,744,III,70.0,0.4,,0.1,0.1,,01 July 2001,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0 D - 85kW,M5,1951,Diesel,7.7,4.7,5.8,36.5,60.7,48.8,163,419,III,74.0,0.2,0.5,,0.4,0.1,24 September 2002,
MG ROVER GROUP LTD,Rover 75 Tourer,2.0 D - 85kW,A5,1951,Diesel,10.0,5.2,6.9,28.3,54.7,40.9,190,500,III,71.0,0.0,0.5,,0.5,0.0,24 September 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Pure,SM6,599,Petrol,5.8,4.1,4.7,48.7,68.9,60.1,113,327,III,73.0,0.5,0.1,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Pulse,SM6,599,Petrol,5.8,4.1,4.7,48.7,68.9,60.1,113,327,III,73.0,0.5,0.1,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Pulse,A6,599,Petrol,6.0,4.3,4.9,47.1,65.7,57.6,118,341,III,73.0,0.3,0.1,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Passion,SM6,599,Petrol,5.8,4.1,4.7,48.7,68.9,60.1,113,327,III,73.0,0.3,0.1,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Passion,A6,599,Petrol,6.0,4.3,4.9,47.1,65.7,57.6,118,341,III,67.0,0.3,0.1,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Pure,A6,599,Petrol,6.0,4.3,4.9,47.1,65.7,57.6,118,341,III,68.0,0.4,0.2,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart 55Kw,SM6,599,Petrol,5.9,4.3,4.9,47.9,65.7,57.6,117,341,III,74.0,0.6,0.2,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart 55kw Brabus,SM6,599,Petrol,6.0,4.7,5.2,47.1,60.1,54.3,123,362,III,74.0,0.6,0.2,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart 55kw,A6,599,Petrol,6.1,4.5,5.1,46.3,62.8,55.4,121,354,III,74.0,0.6,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart 55kw Brabus,A6,599,Petrol,6.2,4.9,5.4,45.6,57.6,52.3,128,376,III,74.0,0.5,0.2,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Passion (Brabus),SM6,599,Petrol,6.0,4.7,5.2,47.1,60.1,54.3,123,362,III,73.0,0.3,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Passion (Brabus),A6,599,Petrol,6.2,4.9,5.4,45.6,57.6,52.3,128,376,III,73.0,0.3,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Pulse (Brabus),A6,599,Petrol,6.2,4.9,5.4,45.6,57.6,52.3,128,376,III,73.0,0.3,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart City Coupe Hatchback (03MY),Smart and Pulse (Brabus),SM6,599,Petrol,6.0,4.7,5.2,47.1,60.1,54.3,123,362,III,73.0,0.5,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart and Passion (Brabus),SM6,599,Petrol,6.0,4.7,5.2,47.1,60.1,54.3,123,362,III,73.0,0.3,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart and Passion (Brabus),A6,599,Petrol,6.2,4.9,5.4,45.6,57.6,52.3,128,376,III,73.0,0.3,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart and Pulse (Brabus),A6,599,Petrol,6.2,4.9,5.4,45.6,57.6,52.3,128,376,III,73.0,0.3,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart and Pulse (Brabus),SM6,599,Petrol,6.0,4.7,5.2,47.1,60.1,54.3,123,362,III,73.0,0.5,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart 55Kw,SM6,599,Petrol,5.9,4.3,4.9,47.9,65.7,57.6,117,341,III,74.0,0.6,0.2,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart 55Kw,A6,599,Petrol,6.1,4.5,5.1,46.3,62.8,55.4,121,354,III,74.0,0.6,0.1,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart 55kw Brabus,SM6,599,Petrol,6.0,4.7,5.2,47.1,60.1,54.3,123,362,III,74.0,0.6,0.2,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart 55kw Brabus,A6,599,Petrol,6.2,4.9,5.4,45.6,57.6,52.3,128,376,III,74.0,0.5,0.2,0.1,0.0,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Crossblade,A6,599,Petrol,6.2,5.3,5.7,45.6,53.3,49.6,136,396,III,71.0,0.5,0.2,0.1,0.1,,14 June 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart Cabrio and Pulse,SM6,599,Petrol,5.8,4.1,4.7,48.7,68.9,60.1,113,327,III,73.0,0.5,0.1,0.1,0.0,0.0,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart Cabrio and Pulse,A6,599,Petrol,6.0,4.3,4.9,47.1,65.7,57.6,118,341,III,73.0,0.3,0.1,0.1,0.0,0.0,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart Cabrio and Passion,SM6,599,Petrol,5.8,4.1,4.7,48.7,68.9,60.1,113,327,III,73.0,0.3,0.1,0.1,0.0,,23 January 2002,
MICRO COMPACT CAR (MCC),MCC Smart Cabrio Hatchback (03MY),Smart Cabrio and Passion,A6,599,Petrol,6.0,4.3,4.9,47.1,65.7,57.6,118,341,III,67.0,0.3,0.1,0.1,0.0,,23 January 2002,
MINI,MINI R50 / R53,MINI ONE,M5,1598,Petrol,8.7,5.2,6.5,32.5,54.3,43.5,158,451,III,74.0,0.3,,0.1,0.0,,08 April 2003,
MINI,MINI R50 / R53,MINI COOPER,M5,1598,Petrol,9.0,5.3,6.7,31.4,53.3,42.2,163,465,III,74.0,0.3,,0.1,0.0,,08 April 2003,
MINI,MINI R50 / R53,MINI ONE,CVT,1598,Petrol,10.9,5.9,7.7,25.9,47.9,36.7,187,535,III,73.0,0.4,,0.1,0.0,,08 April 2003,
MINI,MINI R50 / R53,MINI COOPER,CVT,1598,Petrol,10.9,5.9,7.7,25.9,47.9,36.7,187,535,III,73.0,0.4,,0.1,0.0,,08 April 2003,
MINI,MINI R50 / R53,MINI COOPER S,M6,1598,Petrol,11.4,6.8,8.4,24.8,41.5,33.6,202,584,III,74.0,0.5,,0.1,0.1,,08 April 2003,
MINI,MINI R50 / R53,MINI ONE D,M6,1364,Diesel,5.8,4.3,4.8,48.7,65.7,58.9,129,347,III,70.0,0.1,0.4,,0.4,0.0,08 April 2003,
MITSUBISHI,Carisma,1.9 Mirage,M5,1870,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,398,III,71.0,0.3,0.5,,0.4,0.0,19 March 2003,
MITSUBISHI,Carisma,1.9 Vivo,M5,1870,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,398,III,74.0,0.2,0.4,,0.4,0.0,19 March 2003,
MITSUBISHI,Carisma,1.9 Equippe,M5,1870,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,398,III,73.0,0.3,0.5,,0.4,0.0,12 March 2003,
MITSUBISHI,Carisma,1.9 Classic,M5,1870,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,398,III,73.0,0.3,0.5,,0.4,0.0,12 March 2003,
MITSUBISHI,Carisma,1.9 Elegance,M5,1870,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,146,398,III,71.0,0.3,0.5,,0.4,0.0,19 March 2003,
MITSUBISHI,Colt,Attivo 11,M5,1300,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,156,459,III,76.0,0.4,,0.0,0.0,,31 January 2003,
MITSUBISHI,Colt,1.6 MIRAGE ,A4,1597,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,192,571,III,69.0,0.2,,0.1,0.0,,03 December 2001,
MITSUBISHI,Colt,1.6 MIRAGE ,5MT,1597,Petrol,9.7,5.7,7.2,29.1,49.6,39.2,171,501,III,72.0,0.4,,0.0,0.0,,03 December 2001,
MITSUBISHI,Colt,1.3 CLASSIC,M5,1299,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,156,459,III,72.0,0.4,,0.0,0.0,,01 July 2001,
MITSUBISHI,Colt,1.3 EQUIPPE,M5,1299,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,156,459,III,72.0,0.4,,0.0,0.0,,01 July 2001,
MITSUBISHI,Colt,1.6 EQUIPPE,M5,1597,Petrol,9.7,5.7,7.2,29.1,49.6,39.2,171,501,III,72.0,0.4,,0.0,0.0,,01 July 2001,
MITSUBISHI,Colt,1.6 EQUIPPE,A4,1597,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,192,571,III,69.0,0.2,,0.1,0.0,,01 July 2001,
MITSUBISHI,Colt,1.6 ELEGANCE,M5,1597,Petrol,9.7,5.7,7.2,29.1,49.6,39.2,171,501,III,72.0,0.4,,0.0,0.0,,01 July 2001,
MITSUBISHI,Colt,1.6 ELEGANCE,A4,1597,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,192,571,III,69.0,0.2,,0.1,0.0,,01 July 2001,
MITSUBISHI,Colt,Vivo,A4,1597,Petrol,11.2,6.4,8.2,25.2,44.1,34.4,192,571,III,69.0,0.2,,0.1,0.0,,29 July 2002,
MITSUBISHI,Colt,Vivo,5MT,1597,Petrol,9.7,5.7,7.2,29.1,49.6,39.2,171,501,III,72.0,0.4,,0.0,0.0,,29 July 2002,
MITSUBISHI,Colt Space Star,Mirage,5MT,1870,Diesel,7.2,4.6,5.5,39.2,61.4,51.4,146,398,III,71.0,0.3,0.4,,0.4,0.0,16 January 2003,
MITSUBISHI,Colt Space Star,1.9 S,5MT,1870,Diesel,7.1,4.6,5.5,39.8,61.4,51.4,146,398,III,73.0,0.2,0.4,,0.4,0.0,29 May 2003,
MITSUBISHI,Colt Space Star,Equippe,M5,1870,Diesel,7.2,4.6,5.5,39.2,61.4,51.4,146,398,III,71.0,0.3,0.4,,0.4,0.0,16 January 2003,
MITSUBISHI,Galant - Estate,2.0 CLASSIC ,A4,1997,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,231,675,III,68.0,0.4,,0.2,0.1,,04 December 2001,
MITSUBISHI,Galant - Estate,2.5 ELEGANCE ,M5,2498,Petrol,13.6,7.3,9.6,20.8,38.7,29.4,229,668,III,72.0,1.1,,0.1,0.0,,29 July 2002,
MITSUBISHI,Galant - Estate,2.5 ELEGANCE ,A4,2498,Petrol,14.8,7.5,10.2,19.1,37.7,27.7,243,709,III,67.0,0.5,,0.1,0.0,,29 July 2002,
MITSUBISHI,Galant - Estate,2.0 CLASSIC,M5,1997,Petrol,12.0,7.0,8.8,23.5,40.4,32.1,210,612,III,71.0,0.7,,0.1,0.0,,04 December 2001,
MITSUBISHI,Galant - Estate,2.4 GDI EQUIPPE,M5,2351,Petrol,12.8,7.9,9.6,22.1,35.8,29.4,229,668,III,70.0,0.2,,0.1,0.1,,01 July 2001,
MITSUBISHI,Galant - Estate,2.4 GDI EQUIPPE,A4,2351,Petrol,13.3,8.3,10.1,21.2,34.0,28.0,242,701,III,67.0,0.2,,0.1,0.1,,01 July 2001,
MITSUBISHI,Galant - Saloon,2.0 CLASSIC ,5MT,1997,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,203,592,III,71.0,0.7,,0.1,0.0,,04 December 2001,
MITSUBISHI,Galant - Saloon,2.0 CLASSIC ,4AT,1997,Petrol,13.0,7.3,9.4,21.7,38.7,30.1,224,652,III,68.0,0.4,,0.2,0.1,,04 December 2001,
MITSUBISHI,Galant - Saloon,2.4 GDI Equippe,M5,2351,Petrol,12.0,6.7,8.6,23.5,42.2,32.8,207,599,III,72.0,0.3,,0.1,0.1,,22 March 2002,
MITSUBISHI,Galant - Saloon,2.4 GDI Equippe,A4,2351,Petrol,12.7,7.0,9.1,22.2,40.4,31.0,218,634,III,69.0,0.3,,0.1,0.1,,22 March 2002,
MITSUBISHI,Galant - Saloon,2.5 ELEGANCE,M5,2498,Petrol,13.5,7.1,9.5,20.9,39.8,29.7,227,661,III,72.0,1.1,,0.1,0.0,,29 July 2002,
MITSUBISHI,Galant - Saloon,2.5 ELEGANCE,A4,2498,Petrol,14.7,7.2,10.0,19.2,39.2,28.2,238,696,III,67.0,0.5,,0.1,0.0,,29 July 2002,
MITSUBISHI,Shogun Pinin,2.0 GDI EQUIPPE LWB,M5,1999,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,227,661,III,73.0,0.2,,0.1,0.1,,01 July 2001,
MITSUBISHI,Shogun Pinin,2.0 GDI ELEGANCE LWB,M5,1999,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,227,661,III,73.0,0.2,,0.1,0.1,,01 July 2001,
MITSUBISHI,Shogun Pinin,2.0 GDI EQUIPPE LWB,A4,1999,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,237,689,III,72.0,0.3,,0.1,0.1,,01 July 2001,
MITSUBISHI,Shogun Pinin,2.0 GDI ELEGANCE LWB,A4,1999,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,237,689,III,72.0,0.3,,0.1,0.1,,01 July 2001,
MITSUBISHI,Shogun Pinin,1.8 MPI EQUIPPE SWB,A4,1834,Petrol,12.2,8.3,9.7,23.2,34.0,29.1,230,675,III,72.0,0.6,,0.1,0.0,,04 December 2001,
MITSUBISHI,Shogun Pinin,1.8 MPI CLASSIC LWB ,M5,1834,Petrol,11.7,8.3,9.5,24.1,34.0,29.7,225,661,III,74.0,0.9,,0.1,0.0,,02 December 2002,
MITSUBISHI,Shogun Pinin,1.8 MPI CLASSIC SWB ,M5,1834,Petrol,11.7,8.3,9.5,24.1,34.0,29.7,225,661,III,74.0,0.9,,0.1,0.0,,04 December 2001,
MITSUBISHI,Shogun Pinin,1.8 MPI EQUIPPE SWB ,M5,1834,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,225,689,III,74.0,0.9,,0.1,0.0,,09 May 2003,
MITSUBISHI,Shogun Pinin,1.8 MPI CLASSIC LWB ,4AT,1834,Petrol,12.4,8.6,10.0,22.8,32.8,28.2,237,696,III,72.0,0.6,,0.1,0.0,,04 December 2001,
MITSUBISHI,Shogun Pinin,Animal,M5,2000,Petrol,12.7,8.0,9.5,22.2,35.3,29.7,227,661,III,73.0,0.2,,0.1,0.1,,25 March 2002,
MITSUBISHI,Shogun Pinin,Animal,A4,2000,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,237,689,III,72.0,0.3,,0.1,0.1,,25 March 2002,
MITSUBISHI,Shogun Pinin,Animal,M5,1800,Petrol,11.7,8.3,9.5,23.2,34.0,29.7,225,661,III,74.0,0.9,,0.1,0.0,,29 July 2002,
MITSUBISHI,Shogun Pinin,Animal,A4,1800,Petrol,12.2,8.3,9.7,23.2,34.0,29.1,230,675,III,72.0,0.6,,0.1,0.0,,25 March 2002,
MITSUBISHI,Shogun Pinin,Elegance SWB,5MT,1999,Petrol,12.1,7.9,9.4,23.3,35.8,30.1,225,652,III,73.0,0.2,,0.1,0.1,,31 January 2003,
MITSUBISHI,Shogun Pinin,Elegance SWB,4AT,1999,Petrol,12.5,8.3,9.8,22.6,32.8,28.8,235,682,III,72.0,0.3,,125.0,0.1,,31 January 2003,
MITSUBISHI,Shogun Pinin,Attivo 2,M5,1834,Petrol,11.7,8.3,9.5,24.1,34.0,29.7,225,661,III,74.0,0.9,,0.1,0.0,,29 July 2002,
MITSUBISHI,Shogun Pinin,Attivo 2,A4,1834,Petrol,12.2,8.3,9.7,23.2,34.0,29.1,230,675,III,72.0,0.6,,0.1,0.0,,29 July 2002,
MITSUBISHI,Shogun Pinin,Vivo 2,M5,1834,Petrol,11.7,8.3,9.5,24.1,34.0,29.7,225,661,III,74.0,0.9,,0.1,0.0,,29 July 2002,
MITSUBISHI,Shogun Pinin,Vivo 2,A4,1834,Petrol,12.2,8.3,9.7,23.2,34.0,29.1,230,675,III,72.0,0.6,,0.1,0.0,,29 July 2002,
MITSUBISHI,Shogun Pinin,2.0 WARRIOR,A4,1999,Petrol,12.6,8.4,9.9,22.4,33.6,28.5,237,689,III,72.0,0.3,,0.1,0.1,,09 May 2003,
MITSUBISHI,Shogun Pinin,2.0 WARRIOR,M5,1999,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,227,661,III,73.0,0.2,,0.1,0.1,,09 May 2003,
MITSUBISHI,Shogun Sport,2.5 GLS,M5,2500,Diesel,13.0,8.8,10.4,21.7,32.1,27.2,275,752,III,74.0,0.1,0.6,,0.6,0.1,09 May 2003,
MITSUBISHI,Shogun Sport,V6 Animal,A4,2972,Petrol,17.1,11.2,13.4,16.5,25.2,21.1,319,931,III,71.0,0.3,,0.1,0.0,,16 January 2003,
MITSUBISHI,Shogun Sport,2.5 Classic,M5,2500,Diesel,13.0,8.8,10.4,21.7,32.1,27.2,275,752,III,74.0,0.1,0.6,,0.6,0.1,31 July 2002,
MITSUBISHI,Shogun Sport,2.5 Equippe,M5,2500,Diesel,13.1,9.0,10.5,21.6,31.4,26.9,278,760,III,74.0,0.1,0.6,,0.6,0.1,31 January 2003,
MITSUBISHI,Shogun Sport,2.5 Animal,M5,2500,Diesel,13.1,9.0,10.5,21.6,31.4,26.9,275,760,III,74.0,0.1,0.6,,0.6,0.1,31 January 2003,
MITSUBISHI,Shogun Sport,3.0 WARRIOR,A4,2972,Petrol,17.1,11.2,13.4,16.5,25.2,21.1,319,931,III,71.0,0.3,,0.1,0.0,,02 December 2002,
MITSUBISHI,Shogun Sport,2.5 Warrior,M5,2477,Diesel,13.0,8.8,10.4,21.7,32.1,27.2,275,752,III,74.0,0.1,0.6,,0.6,0.1,31 January 2003,
MITSUBISHI,Shogun Sport,3.0 ELEGANCE,A4,2972,Petrol,17.1,11.2,13.4,16.5,25.2,21.1,319,931,III,71.0,0.3,,0.1,0.0,,01 July 2001,
MITSUBISHI,Shogun Sport,3.0 V6 EQUIPPE,M5,2972,Petrol,16.9,9.9,12.5,12.7,28.5,22.6,296,869,III,74.0,0.2,,0.1,0.0,,01 July 2001,
MITSUBISHI,Space Wagon,2.0 Equippe ,M5,1997,Petrol,12.6,7.6,9.5,22.4,37.2,29.7,225,661,III,73.0,0.5,0.0,0.1,0.1,,30 November 2001,
MITSUBISHI,Space Wagon,2.0 CLASSIC,M5,1997,Petrol,12.6,7.6,9.5,22.4,37.2,29.7,225,661,III,73.0,0.5,0.0,0.1,0.1,,01 July 2001,
MITSUBISHI,Space Wagon,2.4 GDI EQUIPPE,M5,2351,Petrol,12.8,7.9,9.6,22.1,35.8,29.4,229,668,III,70.0,0.2,0.0,0.1,0.1,,01 July 2001,
MITSUBISHI,Space Wagon,2.4 GDI EQUIPPE,A4,2351,Petrol,13.3,8.3,10.1,21.2,34.0,28.0,242,701,III,67.0,0.2,0.0,0.1,0.1,,01 July 2001,
MITSUBISHI,Space Wagon,2.4 GDI ELEGANCE,A4,2351,Petrol,13.3,8.3,10.1,21.2,34.0,28.0,242,701,III,67.0,0.2,0.0,0.1,0.1,,01 July 2001,
MITSUBISHI,Space Wagon,Classic,M5,2000,Petrol,12.6,7.6,9.5,22.4,37.2,29.7,225,661,III,73.0,0.5,,0.1,0.1,,02 January 2003,
MITSUBISHI,Shogun 2002,3.2 CLASSIC SWB,5MT,3200,Diesel,12.1,7.9,9.5,23.3,35.8,29.7,251,689,III,76.0,0.2,0.6,,,0.0,04 December 2001,
MITSUBISHI,Shogun 2002,3.2 EQUIPPE SWB ,5MT,3200,Diesel,12.1,7.9,9.5,23.3,35.8,29.7,251,689,III,76.0,0.2,0.6,,,0.0,04 December 2001,
MITSUBISHI,Shogun 2002,3.2 EQUIPPE SWB,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,73.0,0.2,0.1,,,0.1,04 December 2001,
MITSUBISHI,Shogun 2002,3.5 EQUIPPE SWB,A5,3497,Petrol,19.9,11.1,14.2,14.2,25.4,19.9,339,987,III,74.0,0.3,,0.1,0.1,,04 December 2001,
MITSUBISHI,Shogun 2002,3.2 CLASSIC LWB,5MT,3200,Diesel,12.1,7.9,9.5,23.3,35.8,29.7,251,689,III,76.0,0.2,0.6,,,0.0,04 December 2001,
MITSUBISHI,Shogun 2002,3.2 CLASSIC LWB,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,74.0,0.2,0.6,,,0.1,04 December 2001,
MITSUBISHI,Shogun 2002,3.2 EQUIPPE LWB,5MT,3200,Diesel,12.1,7.9,9.5,23.3,35.8,29.7,251,689,III,76.0,0.2,0.6,,,0.0,04 December 2001,
MITSUBISHI,Shogun 2002,3.2 EQUIPPE LWB,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,74.0,0.2,0.6,,,0.1,04 December 2001,
MITSUBISHI,Shogun 2002,3.5 V6 CLASSIC LWB ,A5,3497,Petrol,19.9,11.1,14.2,14.2,25.2,19.9,339,987,III,74.0,0.2,,0.1,0.1,,04 December 2001,
MITSUBISHI,Shogun 2002,3.5 V6 ELEGANCE LWB,A5,3497,Petrol,19.9,11.1,14.2,14.2,25.4,19.9,339,987,III,74.0,0.3,,0.1,0.1,,04 December 2001,
MITSUBISHI,Shogun 2002,Animal,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,74.0,0.2,0.6,,0.5,0.1,25 March 2002,
MITSUBISHI,Shogun  03,3.2 WARRIOR SWB,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,73.0,0.2,0.1,,0.6,0.1,02 December 2002,
MITSUBISHI,Shogun  03,3.5 WARRIOR SWB,A5,3497,Petrol,19.5,11.1,14.2,14.2,25.4,19.9,339,987,III,74.0,0.3,,0.1,0.1,,02 December 2002,
MITSUBISHI,Shogun  03,3.2 WARRIOR LWB,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,74.0,0.2,0.6,,0.6,0.1,02 December 2002,
MITSUBISHI,Shogun  03,3.5 WARRIOR LWB,A5,3497,Petrol,19.5,11.1,14.2,14.2,25.4,19.9,339,987,III,74.0,0.2,,0.1,0.1,,02 December 2002,
MITSUBISHI,Shogun  03,3.2 FIELD LWB,M5,3200,Diesel,12.1,7.9,9.5,23.3,35.8,29.7,251,689,III,76.0,0.2,0.6,,0.6,0.0,31 January 2003,
MITSUBISHI,Shogun  03,3.2 FIELD LWB,A5,3200,Diesel,13.3,8.8,10.5,21.2,32.1,26.9,278,760,III,74.0,0.2,0.6,,0.6,0.1,31 January 2003,
