Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
VOLKSWAGEN,Passat Estate,W8 Tiptronic (275 PS),QA5,3999,Petrol,19.6,9.5,13.2,14.4,29.7,21.4,317,918,IV,72.0,0.7,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,W8 (275 PS),QM6,3999,Petrol,19.5,9.7,13.3,14.5,29.1,21.2,319,926,IV,74.0,0.8,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,2.3 V5 (170 PS),A5,2324,Petrol,15.3,7.3,10.3,18.5,38.7,27.4,247,717,IV,71.0,0.6,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Passat Estate,2.0 (130 PS),M5,1984,Petrol,11.8,6.4,8.4,23.9,44.1,33.6,202,584,IV,74.0,0.4,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Sharan,2.8 V6 (204 PS),M6,2792,Petrol,14.8,8.5,10.8,19.1,33.2,26.2,259,750,IV,73.0,0.3,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Sharan,2.8 V6 4MOTION (204 PS),QM6,2792,Petrol,15.5,9.3,11.6,18.2,30.4,24.4,278,805,IV,74.0,0.3,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Sharan,2.0 (115 PS),M6,1984,Petrol,13.1,7.7,9.7,21.6,36.7,29.1,233,675,IV,74.0,0.8,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Sharan,1.8 20v Turbo Tiptronic (150 PS),A5,1781,Petrol,14.7,8.6,10.8,19.2,32.8,26.2,259,750,IV,70.0,0.3,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Sharan,1.8 20v Turbo (150 PS),M6,1781,Petrol,13.3,7.6,9.7,21.2,37.2,29.1,233,675,IV,74.0,0.5,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Sharan,2.0 (115 PS),A4,1984,Petrol,14.8,8.7,11.0,19.1,32.5,25.7,264,764,IV,73.0,0.8,,0.1,0.1,,29 May 2003,
VOLKSWAGEN,Sharan,2.8 V6 Tiptronic (204 PS),A5,2792,Petrol,16.8,9.2,12.0,16.8,30.7,23.5,288,836,IV,73.0,0.4,,0.1,0.0,,29 May 2003,
VOLKSWAGEN,Touareg,V6,A6,3189,Petrol,19.1,10.8,13.8,14.8,26.2,20.5,331,958,IV,75.0,0.5,,0.1,0.0,,12 March 2003,
VOLKSWAGEN,Touareg,V8,A6,4172,Petrol,20.3,11.6,14.8,13.9,24.4,19.1,355,1028,IV,73.0,0.4,,0.1,0.0,,12 March 2003,
VOLKSWAGEN,Phaeton,3.2 V6 ,A5,3189,Petrol,17.2,9.4,12.2,16.4,30.1,23.2,293,846,IV,73.0,0.3,,0.0,0.0,,21 February 2003,
VOLKSWAGEN,Phaeton,W12,A5,5998,Petrol,23.9,10.9,15.6,11.8,25.9,18.1,374,1085,IV,72.0,0.1,,0.1,0.0,,25 March 2002,
VOLKSWAGEN,Caddy Kombi,1.4 P (75 bhp),M5,1390,Petrol,9.9,6.7,7.9,28.5,42.2,35.8,190,549,IV,73.0,0.5,0.2,0.1,0.1,,01 July 2001,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,M5,2435,Petrol,12.0,6.9,8.8,23.5,40.9,32.1,211,612,IV,74.0,0.4,,0.1,0.0,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,M5,2435,CNG  ,12.9,6.7,9.0,21.9,42.2,31.4,161,0,IV,74.0,0.3,,0.0,0.0,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,A4,2435,Petrol,14.2,7.0,9.6,19.9,40.4,29.4,231,668,IV,74.0,0.5,,0.1,0.1,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,A4,2435,CNG  ,14.4,7.4,10.0,19.6,38.2,28.2,178,0,IV,74.0,0.6,,0.1,0.0,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,M5,2435,Petrol,12.1,6.9,8.8,23.3,40.9,32.1,211,612,IV,74.0,0.4,,0.1,0.0,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,M5,2435,LPG,15.8,8.8,11.4,17.9,32.1,24.8,185,396,IV,74.0,0.5,,0.0,0.0,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,A5,2435,Petrol,14.0,7.1,9.6,20.2,39.8,29.4,231,668,IV,74.0,0.4,,0.1,0.1,,19 March 2003,
VOLVO,S60 Model Year 2002,2.4 Bi-Fuel ,A5,2435,LPG,18.5,9.6,12.9,15.3,29.4,21.9,209,448,IV,74.0,0.4,,0.0,0.0,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 (170 bhp),M5,2435,Petrol,12.5,7.2,9.1,22.6,39.2,31.0,219,634,IV,72.0,0.7,0.0,0.0,0.0,,28 January 2002,
VOLVO,V70 Model Year 2002,2.4 (170 bhp),A5,2435,Petrol,13.6,7.4,9.7,20.8,38.2,29.1,231,675,IV,73.0,0.6,0.0,0.0,0.0,,28 January 2002,
VOLVO,V70 Model Year 2002,2.4 (140 bhp),M5,2435,Petrol,12.2,7.0,8.9,23.2,40.4,31.7,214,620,IV,73.0,0.6,0.0,0.0,0.0,,28 January 2002,
VOLVO,V70 Model Year 2002,2.4 (140 bhp),A5,2435,Petrol,13.5,7.3,9.6,20.9,38.7,29.4,229,668,IV,73.0,0.5,0.0,0.0,0.0,,28 January 2002,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,M5,2435,Petrol,12.3,7.3,9.1,23.0,38.7,31.0,219,634,IV,74.0,0.4,,0.0,0.0,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,M5,2435,LPG,16.4,9.7,12.2,17.2,29.1,23.2,197,423,IV,74.0,0.4,,0.0,0.0,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,A5,2435,Petrol,14.5,7.7,10.2,19.5,36.7,27.7,244,709,IV,74.0,0.5,,0.1,0.1,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,A5,2435,LPG,19.0,10.5,13.6,14.9,26.9,20.8,221,472,IV,74.0,0.4,,0.0,0.0,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,M5,2435,Petrol,12.6,7.0,9.1,22.4,40.4,31.0,219,634,IV,74.0,0.4,,0.1,0.0,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,M5,2435,CNG  ,13.3,7.5,9.6,21.2,37.7,29.4,171,0,IV,74.0,0.4,,0.1,0.0,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,A4,2435,Petrol,14.2,7.9,10.2,19.9,35.8,27.7,244,709,IV,74.0,0.5,,0.1,0.1,,19 March 2003,
VOLVO,V70 Model Year 2002,2.4 Bi-Fuel ,A4,2435,CNG  ,14.9,7.8,10.4,19.0,36.2,27.2,186,0,IV,74.0,0.5,,0.1,0.0,,19 March 2003,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,M5,2435,Petrol,12.3,6.9,8.9,23.0,40.9,31.7,213,620,IV,74.0,0.4,,0.1,0.0,,19 March 2003,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,M5,2435,CNG  ,12.8,7.1,9.2,22.1,39.8,30.7,164,0,IV,74.0,0.4,0.1,0.1,0.0,,19 March 2003,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,A4,2435,Petrol,14.9,7.6,10.1,19.0,37.2,28.0,246,701,IV,74.0,0.6,,0.1,0.1,,19 March 2003,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,A4,2435,CNG  ,15.1,7.9,10.5,18.7,35.8,26.9,187,0,IV,74.0,0.6,,0.1,0.0,,19 March 2003,
VOLVO,S80 Model Year 2002,2.9,A4,2922,Petrol,15.1,8.3,10.8,18.7,34.0,26.2,259,750,IV,74.0,0.1,0.0,0.0,0.0,,28 January 2002,
VOLVO,S80 Model Year 2002,2.4 (170 bhp),M5,2435,Petrol,12.2,7.0,9.0,23.2,40.4,31.4,215,625,IV,72.0,0.5,0.0,0.0,0.0,,28 January 2002,
VOLVO,S80 Model Year 2002,2.4 (170 bhp),A5,2435,Petrol,13.7,7.3,9.7,20.6,38.7,29.1,231,675,IV,73.0,0.5,0.0,0.0,0.0,,28 January 2002,
VOLVO,S80 Model Year 2002,2.4 (140 bhp),M5,2435,Petrol,12.2,6.9,8.9,23.2,40.9,31.7,211,620,IV,73.0,0.5,0.0,0.0,0.0,,28 January 2002,
VOLVO,S80 Model Year 2002,2.4 (140 bhp),A5,2435,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,229,668,IV,74.0,0.5,0.0,0.0,0.0,,28 January 2002,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,M5,2435,Petrol,12.4,6.9,8.9,22.8,40.9,31.7,213,620,IV,74.0,0.5,,0.1,0.0,,19 March 2003,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,M5,2435,LPG,16.1,8.9,11.6,17.5,31.7,24.4,187,402,IV,74.0,0.6,,0.1,0.0,,19 March 2003,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.6,10.0,19.9,37.2,28.2,240,696,IV,74.0,0.6,,0.1,0.1,,19 March 2003,
VOLVO,S80 Model Year 2002,T6 ,A4,2922,Petrol,16.3,8.4,11.3,17.3,33.6,25.0,272,786,IV,74.0,0.1,0.0,0.1,0.0,,28 January 2002,
VOLVO,S80 Model Year 2002,2.4 Bi-Fuel ,A5,2435,LPG,18.7,10.1,13.3,15.1,28.0,21.2,215,463,IV,74.0,0.5,,0.0,0.0,,19 March 2003,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel ,M5,2435,Petrol,12.6,7.1,9.1,22.4,39.8,31.0,217,634,IV,74.0,0.4,,0.0,0.0,,11 October 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel ,M5,2435,LPG,15.6,9.1,11.5,18.1,31.0,24.6,186,399,IV,74.0,0.7,,0.0,0.0,,11 October 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel ,A5,2435,Petrol,14.0,7.1,9.6,20.2,39.8,29.4,231,668,IV,74.0,0.4,,0.1,0.1,,29 July 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel ,A5,2435,LPG,18.5,9.6,12.9,15.3,29.4,21.9,209,448,IV,74.0,0.3,,0.0,0.0,,29 July 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel ,M5,2435,Petrol,12.0,6.9,8.8,23.5,40.9,32.1,211,612,IV,74.0,0.4,,0.1,0.0,,29 July 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel,M5,2435,CNG  ,12.9,6.7,9.0,21.9,42.2,31.4,161,0,IV,74.0,0.3,,0.0,0.0,,29 July 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.0,9.6,19.9,40.4,29.4,231,668,IV,74.0,0.5,,0.1,0.1,,29 July 2002,
VOLVO,S60 Model Year 03,2.4 Bi-Fuel,A5,2435,CNG  ,14.4,7.4,10.0,19.6,38.2,28.2,178,0,IV,74.0,0.6,,0.1,0.0,,29 July 2002,
VOLVO,XC70 Model Year 03,2.5T,M5,2521,Petrol,13.8,8.4,10.4,20.5,33.6,27.2,249,722,IV,72.0,0.2,,0.0,0.0,,29 July 2002,
VOLVO,XC70 Model Year 03,2.5T,A5,2521,Petrol,15.5,8.9,11.3,18.2,31.7,25.0,270,786,IV,74.0,0.2,,0.0,0.0,,29 July 2002,
VOLVO,V70 Model Year 03,2.5T AWD,M5,2521,Petrol,14.0,7.9,10.2,20.2,35.8,27.7,244,709,IV,69.0,0.2,,0.0,0.0,,26 July 2002,
VOLVO,V70 Model Year 03,2.5T AWD,A5,2521,Petrol,14.7,8.5,10.8,19.2,33.2,26.2,258,750,IV,70.0,0.2,,0.0,0.0,,13 August 2002,
VOLVO,V70 Model Year 03,2.4 (170bhp),M5,2435,Petrol,12.8,7.3,9.3,22.1,38.7,30.4,221,646,IV,72.0,0.0,,0.0,0.0,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 (170bhp),A5,2435,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,237,689,IV,73.0,0.1,,0.0,0.0,,13 August 2002,
VOLVO,V70 Model Year 03,2.4 (140bhp),M5,2435,Petrol,12.6,7.0,9.1,22.4,40.4,31.0,217,634,IV,73.0,0.0,,0.0,0.0,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 (140bhp) ,A5,2435,Petrol,13.7,7.5,9.8,20.6,37.7,28.8,235,682,IV,73.0,0.1,,0.0,0.0,,13 August 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,M5,2435,Petrol,12.9,7.5,9.5,21.9,37.7,29.7,227,661,IV,74.0,0.4,,0.1,0.0,,11 October 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,M5,2435,LPG,16.4,9.8,12.2,17.2,28.8,23.2,197,423,IV,74.0,0.6,,0.0,0.0,,11 October 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,A5,2435,Petrol,14.5,7.7,10.2,19.5,36.7,27.7,244,709,IV,74.0,0.5,,0.1,0.1,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,A5,2435,LPG,19.0,10.5,13.6,14.9,26.9,20.8,221,472,IV,74.0,0.4,,0.0,0.0,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,M5,2435,Petrol,12.6,7.0,9.1,22.4,40.4,31.0,219,634,IV,74.0,0.4,,0.1,0.0,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,M5,2435,CNG  ,13.3,7.5,9.6,21.2,37.7,29.4,171,0,IV,74.0,0.4,,0.1,0.0,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.9,10.2,19.9,35.8,27.7,244,709,IV,74.0,0.5,,0.1,0.1,,26 July 2002,
VOLVO,V70 Model Year 03,2.4 Bi-Fuel ,A5,2435,CNG  ,14.9,7.8,10.4,19.0,36.2,27.2,186,0,IV,74.0,0.5,,0.1,0.0,,26 July 2002,
VOLVO,S80 Model Year 03,T6 (Geartronic),A4,2922,Petrol,16.3,8.4,11.3,17.3,33.6,25.0,272,786,IV,74.0,0.1,,0.1,0.0,,29 July 2002,
VOLVO,S80 Model Year 03,2.9 (Geartronic),A4,2922,Petrol,15.1,8.3,10.8,18.7,34.0,26.2,259,750,IV,74.0,0.1,,0.0,0.0,,29 July 2002,
VOLVO,S80 Model Year 03,2.4 (170bhp),M5,2435,Petrol,12.6,7.1,9.1,22.4,39.8,31.0,217,634,IV,72.0,0.0,,0.0,0.0,,29 July 2002,
VOLVO,S80 Model Year 03,2.4 (170bhp),A5,2435,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,235,682,IV,73.0,0.1,,0.0,0.0,,13 August 2002,
VOLVO,S80 Model Year 03,2.4 (140bhp),M5,2435,Petrol,12.6,6.9,9.0,22.4,40.9,31.4,215,625,IV,73.0,0.0,,0.0,0.0,,13 August 2002,
VOLVO,S80 Model Year 03,2.4 (140bhp),A5,2435,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,232,675,IV,74.0,0.1,,0.0,0.0,,13 August 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel,M5,2435,Petrol,12.4,6.9,8.9,22.8,40.9,31.7,213,620,IV,74.0,0.5,,0.1,0.0,,29 July 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel ,M5,2435,LPG,16.1,8.9,11.6,17.5,31.7,24.4,187,402,IV,74.0,0.6,,0.1,0.0,,29 July 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.6,10.0,19.9,37.2,28.2,240,696,IV,74.0,0.6,,0.1,0.1,,11 October 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel ,A5,2435,LPG,18.7,10.1,13.3,15.1,28.0,21.2,215,463,IV,74.0,0.4,,0.0,0.0,,29 July 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel ,M5,2435,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,220,640,IV,74.0,0.5,,0.0,0.0,,11 October 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel,M5,2435,CNG  ,12.8,7.1,9.2,22.1,39.8,30.7,164,0,IV,74.0,0.4,,0.1,0.0,,11 October 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel,A5,2435,Petrol,14.9,7.6,10.1,19.0,37.2,28.0,246,701,IV,74.0,0.6,,0.1,0.1,,29 July 2002,
VOLVO,S80 Model Year 03,2.4 Bi-Fuel,A5,2435,CNG  ,15.1,7.9,10.5,18.7,35.8,26.9,187,0,IV,74.0,0.6,,0.1,0.0,,29 July 2002,
VOLVO,XC90 Model Year 03,T6 (Geartronic),A4,2922,Petrol,18.5,9.6,12.9,15.3,29.4,21.9,309,897,IV,74.0,0.1,,0.0,0.0,,11 October 2002,
VOLVO,S60 Model Year 04,2.5T,A5,2521,Petrol,14.2,7.4,9.9,19.9,38.2,28.5,236,689,IV,73.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,M5,2435,Petrol,12.6,7.1,9.1,22.4,39.8,31.0,217,634,IV,74.0,0.4,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,M5,2435,Petrol,12.0,6.9,8.8,23.5,40.9,32.1,211,612,IV,74.0,0.4,,0.1,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,M5,2435,CNG  ,12.9,6.7,9.0,21.9,42.2,31.4,161,0,IV,74.0,0.3,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.0,9.6,19.9,40.4,29.4,231,668,IV,74.0,0.5,,0.1,0.1,,04 March 2003,
VOLVO,S60 Model Year 04,2.5T,M5,2521,Petrol,12.9,7.0,9.2,21.9,40.4,30.7,220,640,IV,73.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,R,M6,2521,Petrol,14.7,8.3,10.7,19.2,34.0,26.4,256,744,IV,73.0,0.0,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,M5,2435,LPG,15.6,9.1,11.5,18.1,31.0,24.6,186,399,IV,74.0,0.7,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,A5,2435,Petrol,14.0,7.1,9.6,20.2,39.8,29.4,231,668,IV,74.0,0.4,,0.1,0.1,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,A5,2435,LPG,18.5,9.6,12.9,15.3,29.4,21.9,209,448,IV,74.0,0.3,,0.0,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,2.4 Bi-Fuel ,A5,2435,CNG  ,14.4,7.4,10.0,19.6,38.2,28.2,178,0,IV,74.0,0.6,,0.1,0.0,,04 March 2003,
VOLVO,S60 Model Year 04,R,A5,2521,Petrol,16.1,8.2,11.1,17.5,34.4,25.4,266,773,IV,73.0,0.3,,0.1,0.1,,09 May 2003,
VOLVO,V70 Model Year 04,R,A5,2521,Petrol,16.3,8.4,11.3,17.3,33.6,25.0,270,786,IV,73.0,0.3,,0.1,0.1,,09 May 2003,
VOLVO,V70 Model Year 04,2.5T,A5,2521,Petrol,14.8,7.9,10.3,19.1,35.8,27.4,249,717,IV,73.0,0.1,,0.0,0.0,,13 March 2003,
VOLVO,V70 Model Year 04,2.5T AWD,M5,2521,Petrol,14.0,7.9,10.2,20.2,35.8,27.7,244,709,IV,69.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.5T AWD,A5,2521,Petrol,14.7,8.5,10.8,19.2,33.2,26.2,258,750,IV,70.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 (170 bhp),M5,2435,Petrol,12.8,7.3,9.3,22.1,38.7,30.4,221,646,IV,72.0,0.0,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 (170 bhp),A5,2435,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,237,689,IV,73.0,0.1,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,M5,2435,Petrol,12.9,7.5,9.5,21.9,37.7,29.7,227,661,IV,74.0,0.4,,0.1,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,M5,2435,LPG,16.4,9.8,12.2,17.2,28.8,23.2,197,423,IV,74.0,0.6,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,A5,2435,LPG,19.0,10.5,13.6,14.9,26.9,20.8,221,472,IV,74.0,0.4,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 (140 bhp),M5,2435,Petrol,12.6,7.0,9.1,22.4,40.4,31.0,217,634,IV,73.0,0.0,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,M5,2435,Petrol,12.6,7.0,9.1,22.4,40.4,31.0,219,634,IV,74.0,0.4,,0.1,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,M5,2435,CNG  ,13.3,7.5,9.6,21.2,37.7,29.4,171,0,IV,74.0,0.4,,0.1,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.9,10.2,19.9,35.8,27.7,244,709,IV,74.0,0.5,,0.1,0.1,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,A5,2435,CNG  ,14.9,7.8,10.4,19.0,36.2,27.2,186,0,IV,74.0,0.5,,0.1,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 (140 bhp),A5,2435,Petrol,13.7,7.5,9.8,20.6,37.7,28.8,235,682,IV,73.0,0.1,,0.0,0.0,,04 March 2003,
VOLVO,V70 Model Year 04,R,M6,2521,Petrol,14.9,8.6,10.9,19.0,32.8,25.9,261,758,IV,73.0,0.3,,0.1,0.1,,04 March 2003,
VOLVO,V70 Model Year 04,2.4 Bi-Fuel ,A5,2435,Petrol,14.5,7.7,10.2,19.5,36.7,27.7,244,709,IV,74.0,0.5,,0.1,0.1,,04 March 2003,
VOLVO,V70 Model Year 04,2.5T,M5,2521,Petrol,12.8,7.2,9.3,22.1,39.2,30.4,222,646,IV,73.0,0.2,,0.0,0.0,,13 March 2003,
VOLVO,XC70 Model Year 04,2.5T,A5,2521,Petrol,15.5,8.9,11.3,18.2,31.7,25.0,270,786,IV,74.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,XC70 Model Year 04,2.5T,M5,2521,Petrol,13.8,8.4,10.4,20.5,33.6,27.2,249,722,IV,72.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,XC90 Model Year 04,T6 (Geartronic),A4,2922,Petrol,18.5,9.6,12.9,15.3,29.4,21.9,309,897,IV,74.0,0.1,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.9 (Geartronic),A4,2922,Petrol,15.2,8.4,10.9,18.6,33.6,25.9,259,758,IV,74.0,0.1,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 (140bhp),A5,2435,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,232,675,IV,74.0,0.0,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.5T,M5,2521,Petrol,13.0,7.1,9.3,21.7,39.8,30.4,222,646,IV,73.0,0.2,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 (170bhp),A5,2435,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,235,682,IV,73.0,0.1,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel,M5,2435,Petrol,12.4,6.9,8.9,22.8,40.9,31.7,213,620,IV,74.0,0.5,,0.1,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel ,M5,2435,LPG,16.1,8.9,11.6,17.5,31.7,24.4,187,402,IV,74.0,0.6,,0.1,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel,M5,2435,CNG  ,12.8,7.1,9.2,22.1,39.8,30.7,164,0,IV,74.0,0.4,,0.1,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel,A5,2435,Petrol,14.9,7.6,10.1,19.0,37.2,28.0,246,701,IV,74.0,0.6,,0.1,0.1,,09 May 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel,A5,2435,CNG  ,15.1,7.9,10.5,18.7,35.8,26.9,187,0,IV,74.0,0.6,,0.1,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.5T,A5,2521,Petrol,14.3,7.5,10.0,19.8,37.7,28.2,239,696,IV,73.0,0.1,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,T6 (Geartronic),A4,2922,Petrol,16.3,8.4,11.3,17.3,33.6,25.0,272,786,IV,74.0,0.1,,0.1,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 (170bhp),M5,2435,Petrol,12.6,7.1,9.1,22.4,39.8,31.0,217,634,IV,72.0,0.0,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 (140bhp),M5,2435,Petrol,12.6,6.9,9.0,22.4,40.9,31.4,215,625,IV,73.0,0.0,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel ,A5,2435,Petrol,14.2,7.6,10.0,19.9,37.2,28.2,240,696,IV,74.0,0.6,,0.1,0.1,,09 May 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel ,A5,2435,LPG,18.7,10.1,13.3,15.1,28.0,21.2,215,463,IV,74.0,0.4,,0.0,0.0,,04 March 2003,
VOLVO,S80 Model Year 04,2.4 Bi-Fuel ,M5,2435,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,220,640,IV,74.0,0.5,,0.0,0.0,,09 May 2003,
