Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 220CDi (17/18"" Wheels)",M6,2148,Diesel,8.8,5.2,6.5,32.1,54.3,43.5,172,1179,73,0.041,,0.243,0.257,0.02
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 220CDi (16"" Wheels)",A5,2148,Diesel,9.1,5.6,6.8,31,50.4,41.5,180,1236,71,0.076,,0.22,0.236,0.021
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 220CDi (17/18"" Wheels)",A5,2148,Diesel,9.2,5.7,6.9,30.7,49.6,40.9,183,1254,71,0.076,,0.22,0.236,0.021
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 280 (16"" Wheels)",M6,2997,Petrol,13.3,6.8,9.2,21.2,41.5,30.7,220,1599,73,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 280 (17"" Wheels)",M6,2997,Petrol,13.6,7.1,9.5,20.8,39.8,29.7,227,1653,73,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 280 (18"" Wheels)",M6,2997,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,229,1670,73,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 280 (16"" Wheels)",A7,2997,Petrol,13.2,6.9,9.2,21.4,40.9,30.7,220,1599,70,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 280 (17"" Wheels)",A7,2997,Petrol,13.4,7.1,9.4,21.1,39.8,30.1,224,1631,70,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 280 (18"" Wheels)",A7,2997,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,227,1653,70,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 320CDi (17"" Wheels)",M6,2987,Diesel,9.7,5.6,7.1,29.1,50.4,39.8,188,1288,73,0.216,,0.22,0.252,0.018
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 320CDi (18"" Wheels)",M6,2987,Diesel,10,5.7,7.3,28.2,49.6,38.7,194,1325,73,0.216,,0.22,0.252,0.018
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 320CDi (17"" Wheels)",A7,2987,Diesel,9.9,6,7.4,28.5,47.1,38.2,197,1342,72,0.171,,0.219,0.251,0.02
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 320CDi (18"" Wheels)",A7,2987,Diesel,10.3,6.2,7.7,27.4,45.6,36.7,205,1397,72,0.171,,0.219,0.251,0.02
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 350 (17"" Wheels)",A7,3498,Petrol,14.3,7.3,9.9,19.8,38.7,28.5,237,1723,73,0.21,0.026,0.011,0.037,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 350 (18"" Wheels)",A7,3498,Petrol,14.4,7.4,10,19.6,38.2,28.2,239,1741,73,0.21,0.026,0.011,0.037,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 500 (17"" Wheels)",A7,4966,Petrol,16,8,10.9,17.7,35.3,25.9,260,1896,73,0.317,0.045,0.018,0.063,
MERCEDES-BENZ,CLK (C209) Coupé,"CLK 500 (18"" Wheels)",A7,4966,Petrol,16.8,8.2,11.4,16.8,34.4,24.8,272,1980,73,0.317,0.045,0.018,0.063,
MERCEDES-BENZ,CLK (C209) Coupé,CLK 55 AMG,A5,5439,Petrol,17.4,8.7,12,16.2,32.5,23.5,287,2089,73,0.366,0.026,0.011,0.037,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 200 Kompressor (16"" Wheels)",M6,1796,Petrol,12.2,6.5,8.6,23.2,43.5,32.8,205,1497,73,0.327,0.055,0.037,0.092,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 200 Kompressor (17/18"" Wheels)",M6,1796,Petrol,12.4,6.8,8.9,22.8,41.5,31.7,212,1549,73,0.327,0.055,0.037,0.092,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 200 Kompressor (16"" Wheels)",A5,1796,Petrol,12.6,6.5,8.7,22.4,43.5,32.5,207,1511,74,0.393,0.062,0.026,0.088,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 200 Kompressor (17/18"" Wheels)",A5,1796,Petrol,12.8,6.8,9,22.1,41.5,31.4,214,1564,74,0.393,0.062,0.026,0.088,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 280 (16"" Wheels)",M6,2997,Petrol,13.8,7,9.5,20.5,40.4,29.7,227,1653,73,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 280 (17"" Wheels)",M6,2997,Petrol,14.1,7.3,9.8,20,38.7,28.8,234,1705,73,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 280 (18"" Wheels)",M6,2997,Petrol,14.2,7.4,9.9,19.9,38.2,28.5,236,1723,73,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 280 (16"" Wheels)",A7,2997,Petrol,13.3,7,9.3,21.2,40.4,30.4,222,1615,70,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 280 (17"" Wheels)",A7,2997,Petrol,13.5,7.2,9.5,20.9,39.2,29.7,227,1653,70,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 280 (18"" Wheels)",A7,2997,Petrol,13.6,7.3,9.6,20.8,38.7,29.4,229,1670,70,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 350 (17"" Wheels)",A7,3498,Petrol,14.5,7.6,10.1,19.5,37.2,28,241,1753,73,0.21,0.026,0.011,0.037,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 350 (18"" Wheels)",A7,3498,Petrol,14.6,7.7,10.2,19.3,36.7,27.7,244,1772,73,0.21,0.026,0.011,0.037,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 500 (17"" Wheels)",A7,4966,Petrol,16.9,8.2,11.1,16.7,34.4,25.5,265,1925,73,0.317,0.045,0.018,0.063,
MERCEDES-BENZ,CLK (A209) Cabriolet,"CLK 500 (18"" Wheels)",A7,4966,Petrol,17.2,8.3,11.6,16.4,34,24.4,275,2012,73,0.317,0.045,0.018,0.063,
MERCEDES-BENZ,CLK (A209) Cabriolet,CLK 55AMG,A5,5439,Petrol,17.5,8.9,12.1,16.1,31.7,23.3,290,2107,72,0.366,0.026,0.011,0.037,
MERCEDES-BENZ,CLS-Class (C219),CLS320 CDI 285 Tyres at rear,A7,2987,Diesel,11,6.4,8.1,25.7,44.1,24.9,215,2059,70,0.03,,0.203,0.221,0.004
MERCEDES-BENZ,CLS-Class (C219),CLS320 CDI 245 Tyres at rear,A7,2987,Diesel,10.6,5.9,7.6,26.7,47.9,37.2,202,1378,70,0.03,,0.203,0.221,0.004
MERCEDES-BENZ,CLS-Class (C219),CLS350 245 Tyres at rear,A7,3498,Petrol,14.3,7.8,10.1,19.8,36.2,28,241,1753,73,0.14,0.023,0.02,0.043,
MERCEDES-BENZ,CLS-Class (C219),CLS350 285 Tyres at rear,A7,3498,Petrol,15.1,8,10.6,18.7,35.3,26.7,253,1839,73,0.14,0.023,0.02,0.043,
MERCEDES-BENZ,CLS-Class (C219),CLS500 245 Tyres at rear,A7,4966,Petrol,16.4,8.3,11.3,17.2,34,25,268,1964,74,0.305,0.039,0.018,0.057,
MERCEDES-BENZ,CLS-Class (C219),CLS500 285 Tyres at rear,A7,4966,Petrol,17.8,8.9,12.1,15.9,31.7,23.3,290,2107,74,0.305,0.039,0.018,0.057,
MERCEDES-BENZ,CLS-Class (C219),CLS55 AMG,A5,5439,Petrol,20.1,9.8,13.6,14.1,28.8,20.8,326,2360,74,0.312,0.032,0.024,0.056,
MERCEDES-BENZ,SLK-Class (R171),200 (225 Tyres),M6,1796,Petrol,12.6,6.5,8.7,22.4,43.5,32.5,209,1511,74,0.313,0.044,0.025,0.069,
MERCEDES-BENZ,SLK-Class (R171),200 (225 Tyres),A5,1796,Petrol,12.5,6.7,8.8,22.6,42.2,32.1,211,1529,73,0.312,0.052,0.03,0.082,
MERCEDES-BENZ,SLK-Class (R171),200 (245 Tyres),M6,1796,Petrol,13,6.9,9.1,21.7,40.9,31,218,1584,74,0.313,0.044,0.025,0.069,
MERCEDES-BENZ,SLK-Class (R171),200 (245 Tyres),A5,1796,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,1599,73,0.312,0.052,0.03,0.082,
MERCEDES-BENZ,SLK-Class (R171),280 225 Tyres at rear,M6,2997,Petrol,13.8,7.2,9.7,20.5,39.2,29.1,231,1687,75,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,SLK-Class (R171),280 245 Tyres at rear,M6,2997,Petrol,14,7.4,9.9,20.2,38.2,28.5,236,1723,75,0.372,0.024,0.012,0.036,
MERCEDES-BENZ,SLK-Class (R171),280 225 Tyres at rear,A7,2997,Petrol,12.9,7,9.3,21.9,40.4,30.4,222,1615,74,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,SLK-Class (R171),280 245 Tyres at rear,A7,2997,Petrol,13.1,7.2,9.5,21.6,39.2,29.7,227,1653,74,0.312,0.032,0.008,0.04,
MERCEDES-BENZ,SLK-Class (R171),350 (245 Tyres),M6,3498,Petrol,15.5,7.8,10.6,18.2,36.2,26.7,255,1839,74,0.221,0.014,0.035,0.049,
MERCEDES-BENZ,SLK-Class (R171),350 (245 Tyres),A7,3498,Petrol,14.2,7.8,10.1,19.9,36.2,28,242,1753,74,0.185,0.019,0.011,0.03,
MERCEDES-BENZ,SLK-Class (R171),55 AMG,A7,5439,Petrol,17.7,8.8,12,15.9,32.1,23.5,288,2089,74,0.392,0.036,0.01,0.046,
MERCEDES-BENZ,Viano,3.0 High Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2172,72,0.48,0.075,0.016,0.091,
MERCEDES-BENZ,Viano,3.0 Low Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2172,72,0.361,0.068,0.021,0.089,
MERCEDES-BENZ,Viano,3.2 High Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2172,72,0.48,0.075,0.016,0.091,
MERCEDES-BENZ,Viano,3.2 Low Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2172,72,0.361,0.068,0.021,0.089,
MERCEDES-BENZ,Viano,3.2 LWB,A5,3199,Petrol,17.7,9.8,12.7,16,28.8,22.2,306,2212,72,0.48,0.075,0.016,0.091,
MERCEDES-BENZ,Viano,3.5 High Roof,A5,3724,Petrol,18.2,10.3,13.2,15.5,27.4,21.4,315,2294,73,0.159,0.036,0.025,0.061,
MERCEDES-BENZ,Viano,3.5 Low Roof,A5,3724,Petrol,18.2,10.3,13.2,15.5,27.4,21.4,315,2294,73,0.333,0.04,0.048,0.088,
MG ROVER GROUP ,Rover 75 Saloon,2.5,A5,2497,LPG,19.9,9.4,13.3,14.2,30.1,21.3,214,1153,70,0.664,0.078,0.044,,
MG ROVER GROUP ,Rover 75 Tourer,2.5,A5,2497,LPG,19.9,9.4,13.3,14.2,30.1,21.3,214,1153,70,0.664,0.078,0.044,,
MG ROVER GROUP ,Rover 75 Limousine,2.5,A5,2497,LPG,19.9,9.4,13.3,14.2,30.1,21.3,214,1153,70,0.664,0.078,0.044,,
MINI,MINI R50 / R53,MINI One Hatchback,M5,1598,Petrol,9.6,5.2,6.8,29.4,54.3,41.5,164,1183,74,0.691,0.071,0.013,,
MINI,MINI R50 / R53,MINI One Hatchback,CVT,1598,Petrol,10.9,5.9,7.7,25.9,47.9,36.7,187,1338,73,0.371,0.083,0.028,,
MINI,MINI R50 / R53,MINI One D Hatchback,M6,1364,Diesel,5.8,4.3,4.8,48.7,65.7,58.9,129,871,71,0.317,,0.221,0.248,0.019
MINI,MINI R50 / R53,MINI Cooper Hatchback,M5,1598,Petrol,9.7,5.3,6.9,29.1,53.3,40.9,166,1200,74,0.477,0.057,0.034,,
MINI,MINI R50 / R53,MINI Cooper Hatchback,CVT,1598,Petrol,10.9,5.9,7.7,25.9,47.9,36.7,187,1338,73,0.412,0.078,0.022,,
MINI,MINI R50 / R53,MINI Cooper S Hatchback,M6,1598,Petrol,11.8,6.8,8.6,23.9,41.5,32.8,207,1497,74,0.699,0.041,0.037,,
MINI,MINI R50 / R53,MINI Cooper S Hatchback ,A6,1598,Petrol,12.8,6.8,9,22.1,41.5,31.4,216,1564,73,0.405,0.085,0.061,,
MINI,MINI R50 / R53,MINI Cooper S Hatchback with John Cooper Works Tuning Kit,M6,1598,Petrol,11.8,6.8,8.6,23.9,41.5,32.8,207,1497,74,0.74,0.067,0.057,,
MINI,MINI R52,MINI One Convertible,M5,1598,Petrol,10,5.7,7.2,28.2,49.6,39.2,173,1252,74,0.691,0.071,0.013,,
MINI,MINI R52,MINI Cooper Convertible,M5,1598,Petrol,10.1,5.7,7.3,28,49.6,38.7,175,1269,74,0.477,0.057,0.034,,
MINI,MINI R52,MINI Cooper Convertible,CVT,1598,Petrol,11.2,6,7.9,25.2,47.1,35.8,189,1371,73,0.412,0.078,0.022,,
MINI,MINI R52,MINI Cooper S Convertible,M6,1598,Petrol,11.8,7.1,8.8,23.9,39.8,32.1,211,1529,74,0.699,0.041,0.037,,
MINI,MINI R52,MINI Cooper S Convertible,A6,1598,Petrol,13.1,6.9,9.2,21.6,40.9,30.7,221,1599,73,0.405,0.085,0.061,,
MINI,MINI R52,MINI Cooper S Convertible with John Cooper Works Tuning Kit,M6,1598,Petrol,11.8,7.1,8.8,23.9,39.8,32.1,211,1529,74,0.74,0.067,0.057,,
MITSUBISHI,Colt,1.1 Manual,5MT,1124,Petrol,7.3,4.8,5.7,38.7,58.9,49.6,135,990,73,0.352,0.072,0.032,,
MITSUBISHI,Colt,1.3 Manual,5MT,1332,Petrol,7.7,5,6,36.7,56.5,47.1,143,1042,74,0.325,0.073,0.022,,
MITSUBISHI,Colt,1.5 Manual,5MT,1499,Petrol,8,5.1,6.2,35.3,55.4,45.6,148,1077,74,0.464,0.066,0.028,,
MITSUBISHI,Colt,1.3 AMT,SAT6,1332,Petrol,7.5,5,5.8,37.7,56.5,48.7,138,1008,74,0.236,0.081,0.022,,
MITSUBISHI,Colt,1.5 AMT,SAT6,1499,Petrol,8.2,5.2,6.3,34.4,54.3,44.8,149,1096,69,0.4,0.064,0.013,,
MITSUBISHI,Colt,1.5 Manual,5MT,1493,Diesel,6.3,4.1,4.8,44.8,69.9,58.8,126,872,74,0.12,,0.196,0.21,0.016
MITSUBISHI,Colt,1.5 AMT,SAT6,1493,Diesel,5.8,4,4.6,48.7,70.6,61.4,121,835,74,0.09,,0.204,0.216,0.015
MITSUBISHI,Colt CZT,1.5,5MT,1468,Petrol,8.6,5.7,6.8,32.8,49.5,41.5,161,1183,72,0.631,0.067,0.023,,
MITSUBISHI,Lancer Saloon,1.6,5MT,1584,Petrol,9,5.6,6.8,31.3,50.4,41.5,163,1183,72,0.31,0.028,0.012,,
MITSUBISHI,Lancer Saloon,1.6,A4,1584,Petrol,10.6,6.6,8,26.6,42.8,35.3,191,1391,72,0.21,0.032,0.01,,
MITSUBISHI,Lancer Estate,1.6,A5,1584,Petrol,10.7,6.8,8.2,26.4,41.5,34.4,195,1427,72,0.21,0.032,0.01,,
MITSUBISHI,Lancer Estate,1.6,5MT,1584,Petrol,8.9,5.8,7,31.7,48.7,40.4,166,1215,72,0.31,0.028,0.012,,
MITSUBISHI,Lancer Estate,2,5MT,1997,Petrol,11.8,6.9,8.7,24,40.9,32.5,207,1511,74,0.674,0.063,0.032,,
MITSUBISHI,Grandis,2.4 Mivec,5MT,2378,Petrol,12.8,7.4,9.4,22.1,38.2,30.1,223,1631,73,0.529,0.047,0.016,,
MITSUBISHI,Grandis,2.4 Mivec,A4,2378,Petrol,13.3,8.1,10,21.2,34.9,28.2,237,1741,72,0.389,0.049,0.012,,
MITSUBISHI,Grandis,2,6MT,1968,Diesel,8.4,5.6,6.6,33.6,50.4,42.8,176,1198,74,0.098,,0.184,0.226,0.02
MITSUBISHI,Outlander,2.4,A4,2378,Petrol,13.8,8,10.1,20.5,35.3,28,240,1753,73,0.272,0.038,0.026,,
MORGAN MOTOR COMPANY,Aero 8,Aero 8,M6,4398,Petrol,16.3,7.9,10.9,17.3,35.8,25.9,264,1896,74,0.413,0.052,0.015,,
MORGAN MOTOR COMPANY,4/4 1800,04-Apr,M5,1798,Petrol,9.8,5.3,7,28.8,53.3,40.3,164,1218,74,0.403,0.054,0.029,,
MORGAN MOTOR COMPANY,4/4 2000,Plus 4,M5,1999,Petrol,10.2,5.6,7.3,27.7,50.4,38.7,172,1269,74,0.429,0.056,0.008,,
MORGAN MOTOR COMPANY,4/4 3000,Roadster,M5,2967,Petrol,13.9,7.4,9.2,20.3,38.2,30.7,232,1599,74,0.173,0.029,0.013,,
NISSAN,Micra ,1.2,M5,1240,Petrol,7.4,5.1,5.9,38.2,55.4,47.9,143,1025,72,0.566,0.04,0.04,,
NISSAN,Micra ,1.2,A4,1240,Petrol,8.2,5.7,6.6,34.4,49.6,42.8,161,1147,71,0.705,0.084,0.028,,
NISSAN,Micra ,1.4,M5,1386,Petrol,7.9,5.4,6.3,35.8,52.3,44.8,154,1096,74,0.483,0.032,0.022,,
NISSAN,Micra ,1.4,A4,1386,Petrol,8.7,5.7,6.8,32.5,49.6,41.5,163,1183,72,0.301,0.075,0.026,,
NISSAN,Micra ,1.6,M5,1598,Petrol,8.7,5.4,6.6,32.5,52.3,42.8,158,1147,72,0.358,0.038,0.016,,
NISSAN,Micra ,1.4 CC,M5,1386,Petrol,8.2,5.6,6.6,34.4,50.4,42.8,158,1147,74,0.595,0.037,0.035,,
NISSAN,Micra ,1.6 CC,M5,1598,Petrol,8.7,5.6,6.7,32.5,50.4,42.2,160,1163,72,0.341,0.037,0.017,,
NISSAN,Micra ,1.5 dCi 65,M5,1461,Diesel,5.4,4.5,4.8,52.3,62.8,58.9,128,871,72,0.158,,0.187,0.219,0.018
NISSAN,Micra ,1.5 dCi 82,M5,1461,Diesel,5.3,4.3,4.7,53.3,65.7,60.1,125,853,73,0.201,,0.211,0.234,0.019
NISSAN,Note,1.4,M5,1386,Petrol,7.9,5.3,6.3,35.8,53.3,44.8,150,1096,72,0.586,0.037,0.019,,
NISSAN,Note,1.6,M5,1598,Petrol,8.5,5.5,6.6,33.2,51.4,42.8,156,1147,72,0.318,0.037,0.016,,
NISSAN,Note,1.6,A4,1598,Petrol,9.3,5.6,7,30.4,50.4,40.4,166,1215,72,0.197,0.044,0.014,,
NISSAN,Note,1.5 50kW,M5,1461,Diesel,5.8,4.7,5.1,48.7,60.1,55.4,135,926,70,0.129,,0.228,0.257,0.015
NISSAN,Note,1.5 63kW,M5,1461,Diesel,5.9,4.6,5.1,47.9,61.4,55.4,135,926,71,0.218,,0.227,0.259,0.018
NISSAN,Almera,1.5 16V,M5,1497,Petrol,8.7,5.5,6.7,32.5,51.4,42.2,160,1163,70,0.456,0.031,0.031,,
NISSAN,Almera,1.8 16V,M5,1796,Petrol,10.2,5.9,7.5,27.7,47.9,37.7,180,1302,73,0.751,0.027,0.034,,
NISSAN,Primera ,1.8 16V Estate,M5,1769,Petrol,9.6,6.1,7.4,29.4,46.3,38.2,177,1285,72,0.428,0.032,0.005,,
NISSAN,Primera ,1.8 16V Estate,A4,1769,Petrol,10.4,6.6,8,27.2,42.8,35.3,192,1391,70,0.485,0.044,0.003,,
NISSAN,Primera ,1.8 16V,M5,1769,Petrol,9.6,6.1,7.4,29.4,46.3,38.2,177,1285,72,0.428,0.032,0.005,,
NISSAN,Primera ,1.8 16V,A4,1769,Petrol,10.4,6.6,8,27.2,42.8,35.3,192,1391,70,0.485,0.044,0.003,,
NISSAN,Primera ,2.0 16V Estate,M6,1998,Petrol,12.2,7.3,9.1,23.2,38.7,31,220,1584,72,0.493,0.041,0.012,,
NISSAN,Primera ,2.0 16V Estate,CVT,1998,Petrol,11.9,7,8.8,23.7,40.4,32.1,209,1529,70,0.51,0.045,0.01,,
NISSAN,Primera ,2.0 16V,M6,1998,Petrol,11.9,6.9,8.7,23.7,40.9,32.5,208,1511,72,0.493,0.041,0.012,,
NISSAN,Primera ,2.0 16V,CVT,1998,Petrol,11.9,7,8.8,23.7,40.4,32.1,209,1529,70,0.51,0.045,0.01,,
NISSAN,Tino ,1.8 16V,M5,1769,Petrol,10,6.3,7.7,28.2,44.8,36.7,183,1338,72,0.449,0.035,0.01,,
NISSAN,Murano,3.5 V6,CVT,3498,Petrol,17.2,9.5,12.3,16.4,29.7,23,295,2135,69.8,0.28,0.038,0.013,,
NISSAN,350Z,Coupé,M6,3498,Petrol,16.7,8.9,11.7,16.9,31.7,24.1,280,2037,73,0.54,0.054,0.013,,
NISSAN,350Z,Convertible,M6,3498,Petrol,17,9.1,12,16.6,31,23.5,288,2089,73,0.54,0.054,0.013,,
NISSAN,X-TRAIL,2.0 4x2,M5,1998,Petrol,11.9,7.4,9.1,23.7,38.2,31,217,1584,71.5,0.53,0.038,0.014,,
NISSAN,X-TRAIL,2.0 4x4,M5,1998,Petrol,12.2,7.6,9.3,23.2,37.2,30.4,222,1615,72.1,0.562,0.047,0.026,,
NISSAN,X-TRAIL,2.0 4x4 ,A4,1998,Petrol,12.9,7.9,9.7,21.9,35.7,29.1,232,1687,70.7,0.314,0.044,0.022,,
NISSAN,X-TRAIL,2.5 4x4,M5,2488,Petrol,12.6,7.6,9.4,22.4,37.2,30.1,226,1631,72.4,0.45,0.03,0.016,,
NISSAN,X-TRAIL,2.5 4x4 ,A4,2488,Petrol,12.7,7.9,9.6,22.2,35.8,29.4,231,1670,72.2,0.658,0.048,0.025,,
NISSAN,X-TRAIL,2.2 dCi 4x2,M6,2184,Diesel,9,6.7,7.5,31.4,42.2,37.7,201,1360,72.3,0.137,,0.233,0.262,0.022
NISSAN,X-TRAIL,2.2 dCi 4x4,M6,2184,Diesel,9.2,6.8,7.6,30.7,41.5,37.2,203,1378,72.2,0.137,,0.233,0.262,0.022
PERODUA,Myvi,SX Myvi,M5,1298,Petrol,7.5,4.8,5.8,37.7,58.8,48.7,137,1008,68.6,0.558,0.055,0.002,,
PERODUA,Myvi,Sxi Myvi,M5,1298,Petrol,7.5,4.8,5.8,37.7,58.8,48.7,137,1008,68.6,0.558,0.055,0.002,,
PERODUA,Myvi,EZ Myvi,A4,1298,Petrol,8.6,5.2,6.4,32.8,54.3,44.1,151,1113,69.5,0.452,0.06,0.001,,
PERODUA,Myvi,Ezi Myvi,A4,1298,Petrol,8.6,5.2,6.4,32.8,54.3,44.1,151,1113,69.5,0.452,0.06,0.001,,
PEUGEOT,107,1.0 (65 bhp),M5,998,Petrol,5.5,4.1,4.6,51.3,68.8,61.3,109,801,70,0.37,0.05,0.01,,
PEUGEOT,107,1.0 (65 bhp),A5,998,Petrol,5.5,4.1,4.6,51.3,68.8,61.3,109,801,72,0.35,0.05,0.03,,
PEUGEOT,1007,1.4 (75 bhp),M5,1360,Petrol,8.6,5.3,6.6,32.8,53.2,42.8,155,1147,74,0.631,0.037,0.049,,
PEUGEOT,1007,1.4 (75 bhp),A5,1360,Petrol,8.1,5.3,6.6,34.8,53.2,42.8,155,1147,72,0.318,0.035,0.024,,
PEUGEOT,1007,1.4 (90 bhp),M5,1360,Petrol,8.4,5.3,6.4,33.6,53.2,44.1,153,1113,72,0.595,0.041,0.006,,
PEUGEOT,1007,1.6 (110 bhp),M5,1587,Petrol,9.2,5.5,6.9,30.7,51.3,40.9,163,1200,73,0.433,0.038,0.011,,
PEUGEOT,1007,1.6 (110 bhp),A5,1587,Petrol,8.6,5.4,6.6,32.8,52.3,42.8,156,1147,72,0.304,0.054,0.01,,
PEUGEOT,1007,1.4 HDi (68 bhp),M5,1398,Diesel,5.8,4.1,4.7,48.6,68.8,60,124,855,74,0.052,,0.177,0.195,0.022
PEUGEOT,206,1.4 (75 bhp),M5,1360,Petrol,8.9,5,6.4,31.7,56.4,44.1,152,1113,72,0.487,0.037,0.067,,
PEUGEOT,206,1.4 (90 bhp) 3 door,M5,1360,Petrol,8.5,5.3,6.5,33.2,53.2,43.4,155,1131,73,0.467,0.058,0.011,,
PEUGEOT,206,1.4 (90 bhp) 5 door,M5,1360,Petrol,8.2,4.9,6.1,34.4,57.6,46.3,145,1060,73,0.52,0.064,0.02,,
PEUGEOT,206,1.6 (110 bhp),M5,1587,Petrol,8.7,5.5,6.7,32.4,51.3,42.1,159,1166,73,0.732,0.049,0.04,,
PEUGEOT,206,1.6 (110 bhp),A4,1587,Petrol,10.2,5.7,7.4,27.7,49.5,38.1,176,1289,73,0.274,0.055,0.023,,
PEUGEOT,206,2.0 (180 bhp) GTi 180,M5,1997,Petrol,11.8,6.7,8.6,23.9,42.1,32.8,204,1497,74,0.27,0.078,0.058,,
PEUGEOT,206,1.4 HDi (70 bhp),M5,1398,Diesel,5.7,3.7,4.4,49.5,76.3,64.1,116,800,73,0.204,,0.198,0.21,0.02
PEUGEOT,206,1.6 HDi (110 bhp),M5,1560,Diesel,6,4.1,4.8,47,68.8,58.8,126,872,73,0.064,,0.204,0.224,0.016
PEUGEOT,206,1.6 HDi FAP (110 bhp) ,M5,1560,Diesel,6,4.1,4.8,47,68.8,58.8,126,872,75,0.041,,0.193,0.207,0.003
PEUGEOT,206 Coupé Cabriolet,1.6 (110 bhp),M5,1587,Petrol,9.3,5.8,7,30.3,48.6,40.3,166,1218,72,0.251,0.046,0.012,,
PEUGEOT,206 Coupé Cabriolet,1.6 (110 bhp),A4,1587,Petrol,10.3,5.8,7.5,27.4,48.6,37.6,179,1306,71,0.275,0.049,0.016,,
PEUGEOT,206 Coupé Cabriolet,2.0 (138 bhp) ,M5,1997,Petrol,10.9,6.4,8,25.9,44.1,35.3,191,1391,74,0.301,0.043,0.023,,
PEUGEOT,206 Coupé Cabriolet,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6.1,4.2,4.9,46.3,67.2,57.6,129,890,74,0.075,,0.177,0.185,0.003
PEUGEOT,206 SW,1.4 (75 bhp),M5,1360,Petrol,9,5.1,6.5,31.4,55.3,43.4,154,1131,72,0.395,0.042,0.041,,
PEUGEOT,206 SW,1.6 (110 bhp),A4,1587,Petrol,10.2,5.7,7.4,27.7,49.5,38.1,176,1289,73,0.274,0.055,0.023,,
PEUGEOT,206 SW,1.4 HDi (68 bhp),M5,1398,Diesel,5.8,3.8,4.5,48.6,74.3,62.7,120,818,73,0.255,,0.205,0.231,0.017
PEUGEOT,206 SW,1.6 HDi (110 bhp),M5,1560,Diesel,6,4.1,4.8,47,68.8,58.8,126,872,73,0.023,,0.208,0.224,0.014
PEUGEOT,206 SW,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6,4.1,4.8,47,68.8,58.8,126,872,74,0.043,,0.19,0.202,0.001
PEUGEOT,207,1.4 (90 bhp),M5,1360,Petrol,8.5,5.2,6.4,33.2,54.3,44.1,152,1113,73,0.466,0.048,0.012,,
PEUGEOT,207,1.6 (110 bhp),M5,1587,Petrol,9.3,5.6,7,30.3,50.4,40.3,166,1218,71,0.451,0.035,0.007,,
