Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.4 V6 177ps,M6,2393,Petrol,14.5,7.2,9.9,19.5,39.2,28.5,238,1665,74,0.604,0.037,0.017,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.4 V6 177ps Multitronic,AV,2393,Petrol,13.7,7.1,9.6,20.6,39.8,29.4,229,1614,74,0.425,0.058,0.023,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.4 V6 177ps quattro,QM6,2393,Petrol,16.1,7.9,11,17.5,35.8,25.7,264,1847,73,0.697,0.05,0.034,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.8 V6 FSI 210ps,M6,2773,Petrol,13,6.4,8.8,21.7,44.1,32.1,209,1479,71,0.244,0.071,0.049,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.8 V6 FSI 210ps Multitronic,AV,2773,Petrol,12.8,6.5,8.8,22.1,43.5,32.1,209,1479,73,0.217,0.071,0.053,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),3.2 V6 FSI 256ps,M6,3123,Petrol,14.5,7.2,9.9,19.5,39.2,28.5,238,1665,73,0.841,0.061,0.044,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),3.2 V6 FSI 256ps Multitronic,AV,3123,Petrol,13.9,7.1,9.6,20.3,39.8,29.4,229,1614,74,0.599,0.079,0.056,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),3.2 V6 FSI 256ps quattro,QM6,3123,Petrol,15.6,8,10.8,18.1,35.3,26.2,257,1811,74,0.808,0.056,0.038,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),3.2 V6 FSI 256ps quattro Tiptronic,QA6,3123,Petrol,15.7,8.1,10.9,18,34.9,25.9,262,1832,71,0.828,0.091,0.041,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,15.7,8.2,10.9,18,34.4,25.9,259,1832,72,0.446,0.06,0.034,,
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.0 TDI 140ps,M6,1968,Diesel,8.6,4.8,6.2,32.8,58.9,45.6,163,1113,72,0.15,,0.23,0.267,0.02
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.0 TDI 140ps Multitronic with DPF,AV,1968,Diesel,8.8,5.5,6.7,32.1,51.4,42.2,178,1202,72,0.02,,0.199,0.21,0.001
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.7 V6 TDI 180ps,M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,189,1275,72,0.232,,0.215,0.251,0.017
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.7 V6 TDI 180ps Multitronic,AV,2698,Diesel,10.1,5.8,7.4,28,48.7,38.2,197,1328,71,0.294,,0.196,0.232,0.021
AUDI,A6 Avant (from NOV 06 Wk 45 >),2.7 V6 TDI 180ps quattro Tiptronic,QA6,2698,Diesel,11.5,6.6,8.4,24.6,42.8,33.6,222,1510,70,0.222,,0.222,0.248,0.023
AUDI,A6 Avant (from NOV 06 Wk 45 >),3.0 V6 TDI 233ps quattro,QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,214,1454,73,0.28,,0.232,0.271,0.02
AUDI,A6 Avant (from NOV 06 Wk 45 >),3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,12,6.1,8.3,23.5,46.3,34,223,1492,70,0.205,,0.219,0.245,0.017
AUDI,A8 (from NOV 06 Wk 45 >),3.2 V6 FSI 260ps Multitronic,AV,3123,Petrol,14.7,7.1,9.9,19.2,39.8,28.5,237,1665,73,0.467,0.055,0.04,,
AUDI,A8 (from NOV 06 Wk 45 >),3.2 V6 FSI LWB 260ps Multitronic,AV,3123,Petrol,14.7,7.1,9.9,19.2,39.8,28.5,237,1665,73,0.467,0.055,0.04,,
AUDI,A8 (from NOV 06 Wk 45 >),3.2 V6 FSI 260ps quattro Tiptronic,QA6,3123,Petrol,16,7.8,10.9,17.7,36.2,25.9,262,1832,71,0.843,0.062,0.02,,
AUDI,A8 (from NOV 06 Wk 45 >),4.2 V8 FSI 350ps quattro Tiptronic,QA6,3123,Petrol,15.7,8.2,10.9,18,34.4,25.9,259,1832,70,0.422,0.067,0.031,,
AUDI,A8 (from NOV 06 Wk 45 >),4.2 V8 FSI 350ps quattro LWB Tiptronic,QA6,4163,Petrol,15.7,8.2,10.9,18,34.4,25.9,259,1832,70,0.422,0.067,0.031,,
AUDI,A8 (from NOV 06 Wk 45 >),6.0 W12 450ps quattro Tiptronic,QA6,5998,Petrol,21.4,10.8,14.7,13.2,26.2,19.2,353,2472,72,0.715,0.084,0.028,,
AUDI,A8 (from NOV 06 Wk 45 >),6.0 W12 450ps quattro LWB Tiptronic,QA6,5998,Petrol,20.7,10,13.9,13.6,28.2,20.3,334,2338,73,0.819,0.097,0.023,,
AUDI,A8 (from NOV 06 Wk 45 >),3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,12,6.4,8.4,23.5,44.1,33.6,224,1510,73,0.274,,0.208,0.241,0.014
AUDI,A8 (from NOV 06 Wk 45 >),3.0 V6 TDI 233ps quattro LWB Tiptronic with DPF,QA6,2967,Diesel,12.1,6.5,8.5,23.3,43.5,33.2,227,1528,73,0.168,,0.178,0.213,0.001
AUDI,A8 (from NOV 06 Wk 45 >),4.2 V8 TDI 326ps quattro Tiptronic with DPF,QA6,4134,Diesel,13.3,7.2,9.4,21.2,39.2,30.1,249,1685,69,0.152,,0.216,0.242,0.001
AUDI,A8 (from NOV 06 Wk 45 >),4.2 V8 TDI 326ps quattro LWB Tiptronic with DPF,QA6,4134,Diesel,13.3,7.2,9.4,21.2,39.2,30.1,249,1685,69,0.152,,0.216,0.242,0.001
AUDI,Allroad (from NOV 06 Wk 45 >),3.2 V6 FSI 255ps quattro,QM6,3123,Petrol,15.6,8.4,11,18.1,33.6,25.7,262,1847,74,0.74,0.052,0.022,,
AUDI,Allroad (from NOV 06 Wk 45 >),3.2 V6 FSI 255ps quattro Tiptronic,QA6,3123,Petrol,15.8,8.2,11,17.9,34.4,25.7,264,1847,73,0.686,0.048,0.007,,
AUDI,Allroad (from NOV 06 Wk 45 >),4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,15.7,8.6,11.2,18,32.8,25.2,267,1883,72,0.52,0.059,0.032,,
AUDI,Allroad (from NOV 06 Wk 45 >),2.7 V6 TDI 180ps quattro Tiptronic,QA6,2698,Diesel,11.4,7,8.6,24.8,40.4,32.8,227,1547,70,0.219,,0.228,0.253,0.022
AUDI,Allroad (from NOV 06 Wk 45 >),3.0 V6 TDI 233ps quattro,QM6,2967,Diesel,11.4,6.5,8.3,24.8,43.5,34,219,1492,73,0.046,,0.224,0.246,0.023
AUDI,Allroad (from NOV 06 Wk 45 >),3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,11.7,7,8.7,24.1,40.4,32.5,230,1561,70,0.064,,0.22,0.245,0.023
AUDI,S Series,S3 2.0T FSI quattro 265ps ,QM6,1984,Petrol,12.4,7.2,9.1,22.8,39.2,31,217,1531,75,0.239,0.065,0.022,,
AUDI,S Series,S4 4.2 V8 quattro 344ps Saloon,QM6,4163,Petrol,19.5,9.8,13.3,14.5,28.8,21.2,321,2239,75,0.43,0.046,0.04,,
AUDI,S Series,S4 4.2 V8 quattro 344ps Avant,QM6,4163,Petrol,19.5,9.8,13.3,14.5,28.8,21.2,321,2239,75,0.43,0.046,0.04,,
AUDI,S Series,S4 4.2 V8 quattro 344ps Cabriolet ,QM6,4163,Petrol,19.9,10.3,13.8,14.2,27.4,20.5,331,2315,75,0.408,0.035,0.026,,
AUDI,S Series,S4 4.2 V8 quattro Tiptronic 344ps Saloon,QA6,4163,Petrol,17.9,9.1,12.3,15.8,31,23,295,2063,72,0.296,0.031,0.018,,
AUDI,S Series,S4 4.2 V8 quattro Tiptronic 344ps Avant,QA6,4163,Petrol,17.9,9.1,12.3,15.8,31,23,295,2063,72,0.296,0.031,0.018,,
AUDI,S Series,S4 4.2 V8 quattro Tiptronic 344ps Cabriolet ,QA6,4163,Petrol,18.2,9.4,12.6,15.5,30.1,22.4,302,2119,73,0.336,0.041,0.036,,
AUDI,S Series,RS4 4.2 V8 quattro 420ps Saloon,QM6,4163,Petrol,20.6,9.3,13.4,13.7,30.4,21.1,322,2249,75,0.284,0.083,0.026,,
AUDI,S Series,RS4 4.2 V8 quattro 420ps Avant ,QM6,4163,Petrol,20.7,9.4,13.5,13.6,30.1,20.9,324,2271,75,0.284,0.083,0.026,,
AUDI,S Series,RS4 4.2 V8 quattro 420ps Cabriolet ,QM6,4163,Petrol,21.4,9.6,13.9,13.2,29.4,20.3,334,2338,75,0.354,0.068,0.045,,
AUDI,S Series,S6 5.2 V10 quattro Tiptronic 435ps Saloon,QA6,5204,Petrol,19.7,9.7,13.4,14.3,29.1,21.1,319,2249,74,0.56,0.075,0.064,,
AUDI,S Series,S6 5.2 V10 quattro Tiptronic 435ps Avant,QA6,5204,Petrol,19.7,9.7,13.4,14.3,29.1,21.1,319,2249,74,0.56,0.075,0.064,,
AUDI,S Series,S8 5.2 V10 quattro Tiptronic 450ps,QA6,5204,Petrol,19.7,9.7,13.4,14.3,29.1,21.1,319,2249,69,0.545,0.072,0.06,,
AUDI,TT Coupé (from NOV 06 Wk 45 >) ,2.0 TFSI 200ps,M6,1984,Petrol,10.7,6,7.7,26.4,47.1,36.7,183,1293,75,0.163,0.038,0.02,,
AUDI,TT Coupé (from NOV 06 Wk 45 >) ,2.0 TFSI 200ps S-Tronic,D6,1984,Petrol,10.6,6,7.7,26.6,47.1,36.7,183,1293,74,0.346,0.053,0.01,,
AUDI,TT Coupé (from NOV 06 Wk 45 >) ,3.2 V6 250ps quattro,QM6,3189,Petrol,14.7,7.8,10.3,19.2,36.2,27.4,247,1732,74,0.031,0.02,,,
AUDI,TT Coupé (from NOV 06 Wk 45 >) ,3.2 V6 250ps quattro S-Tronic,QD6,3189,Petrol,12.9,7.3,9.4,21.9,38.7,30.1,224,1577,73,0.268,0.029,0.013,,
AUDI,TT Roadster (from NOV 06 Wk 45 >),2.0 TFSI 200ps,M6,1984,Petrol,10.7,6.2,7.8,26.4,45.6,36.2,186,1311,75,0.21,0.055,0.012,,
AUDI,TT Roadster (from NOV 06 Wk 45 >),2.0 TFSI 200ps S-Tronic,D6,1984,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,186,1311,74,0.388,0.044,0.017,,
AUDI,TT Roadster (from NOV 06 Wk 45 >),3.2 V6 quattro 250ps ,QM6,3189,Petrol,14.8,7.8,10.4,19.1,36.2,27.2,250,1745,75,0.554,0.034,0.017,,
AUDI,TT Roadster (from NOV 06 Wk 45 >),3.2 V6 quattro 250ps S-Tronic,QD6,3189,Petrol,13,7.4,9.5,21.7,38.2,29.7,227,1598,73,0.283,0.032,0.014,,
AUDI,Q7 (from NOV 06 Wk 45 >) ,3.6 V6 FSI 280ps quattro Tiptronic ,QA6,3597,Petrol,17.8,9.8,12.7,15.9,28.8,22.2,304,2138,75,0.463,0.083,0.037,,
AUDI,Q7 (from NOV 06 Wk 45 >) ,4.2 V8 FSI 350ps quattro Tiptronic,QA6,4163,Petrol,19.5,10.2,13.6,14.5,27.7,20.8,326,2282,73,0.277,0.055,0.036,,
AUDI,Q7 (from NOV 06 Wk 45 >) ,3.0 V6 TDI 233ps quattro Tiptronic,QA6,2967,Diesel,14,8.4,10.4,20.2,33.6,27.2,279,1865,73,0.274,,0.342,0.381,0.052
AUDI,Cabriolet (from NOV 06 Wk 45 >),1.8 T 163ps ,M5,1781,Petrol,11.4,6.5,8.3,24.8,43.5,34,199,1396,71,0.446,0.02,0.017,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),1.8 T 163ps Multitronic,AV,1781,Petrol,11.6,6.7,8.5,24.4,42.2,33.2,204,1430,71,0.526,0.031,0.024,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),2.0 TFSI 200ps ,M6,1984,Petrol,11.6,6.7,8.3,24.4,42.2,34,199,1396,73,0.418,0.034,0.029,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),2.0 TFSI 200ps Multitronic,AV,1984,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,199,1413,73,0.402,0.047,0.02,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),3.2 V6 FSI quattro 256ps ,QM6,3123,Petrol,16.2,8.1,11,17.4,34.9,25.7,264,1847,71,0.42,0.044,0.032,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),3.2 V6 FSI quattro 256ps Multitronic,AV,3123,Petrol,13.8,7.2,9.6,20.5,39.2,29.4,229,1614,74,0.305,0.061,0.032,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),3.2 V6 FSI quattro 256ps Tiptronic,QA6,3123,Petrol,16.1,8.2,11.1,17.5,34.4,25.4,266,1869,72,0.48,0.038,0.026,,
AUDI,Cabriolet (from NOV 06 Wk 45 >),2.0 TDI 140ps with DPF,M6,1968,Diesel,8.4,5.3,6.4,33.6,53.3,44.1,172,1150,73,0.107,,0.233,0.255,0.004
AUDI,Cabriolet (from NOV 06 Wk 45 >),2.0 TDI 140ps Multitronic with DPF,AV,1968,Diesel,8.1,5.6,6.5,34.9,50.4,43.5,175,1166,72,0.224,,0.167,0.209,0.001
AUDI,Cabriolet (from NOV 06 Wk 45 >),3.0 V6 TDI quattro 233ps with DPF ,QM6,2967,Diesel,11.1,6,7.9,25.4,47.1,35.8,209,1417,73,0.261,,0.177,0.215,0.001
AUDI,Cabriolet (from NOV 06 Wk 45 >),3.0 V6 TDI quattro 233ps Tiptronic with DPF,QA6,2967,Diesel,11.9,6.4,8.4,23.7,44.1,33.6,223,1510,73,0.2,,0.211,0.241,0.001
BENTLEY MOTORS,Arnage (from 2007 model year),R,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3273,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Arnage (from 2007 model year),T,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3273,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Arnage (from 2007 model year),RL,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3273,68,0.294,0.061,0.031,,
BENTLEY MOTORS,Continental (from 2007 model year),GT,QA6,5998,Petrol,26.2,11.9,17.1,10.8,23.7,16.5,410,2876,74,0.56,0.04,0.07,,
BENTLEY MOTORS,Continental (from 2007 model year),Flying Spur,QA6,5998,Petrol,26.2,11.9,17.1,10.8,23.7,16.5,410,2876,73,0.56,0.04,0.07,,
BENTLEY MOTORS,Continental (from 2007 model year),GTC,QA6,5998,Petrol,26.2,11.9,17.1,10.8,23.7,16.5,410,2876,73,0.56,0.04,0.07,,
BENTLEY MOTORS,Azure (from 2007 model year),Convertible,A6,6761,Petrol,28.8,14.1,19.5,9.8,20.1,14.5,465,3273,68,0.294,0.061,0.031,,
BMW,Z4 Series E85/E86,Z4 2.0i Roadster,M6,1995,Petrol,10.8,5.6,7.5,26.2,50.4,37.7,181,1259,74,0.219,0.056,0.026,,
BMW,Z4 Series E85/E86,Z4 2.5i Roadster,M6,2497,Petrol,11.8,6.1,8.2,23.9,46.3,34.4,197,1380,74,0.282,0.05,0.01,,
BMW,Z4 Series E85/E86,Z4 2.5i Roadster,A6,2497,Petrol,12,6.3,8.4,23.5,44.8,33.6,202,1413,72,0.14,0.061,0.035,,
BMW,Z4 Series E85/E86,Z4 2.5si Roadster,M6,2497,Petrol,12,6.3,8.4,23.5,44.8,33.6,202,1413,73,0.374,0.052,0.012,,
BMW,Z4 Series E85/E86,Z4 2.5si Roadster,A6,2497,Petrol,12.8,6.8,9,22.1,41.5,31.4,216,1511,73,0.161,0.058,0.029,,
BMW,Z4 Series E85/E86,Z4 3.0si Roadster,M6,2996,Petrol,12.6,6.3,8.6,22.4,44.8,32.8,207,1447,75,0.294,0.055,0.019,,
BMW,Z4 Series E85/E86,Z4 3.0si Roadster,A6,2996,Petrol,12.8,6.8,9,22.1,41.5,31.4,217,1511,74,0.179,0.071,0.048,,
BMW,Z4 Series E85/E86,Z4 M Roadster,M6,3246,Petrol,18.2,8.6,12.1,15.5,32.8,23.3,292,2037,74,0.52,0.062,0.064,,
BMW,Z4 Series E85/E86,Z4 3.0si Coupé,M6,2996,Petrol,13,6.5,8.9,21.7,43.5,31.7,213,1497,75,0.294,0.055,0.019,,
BMW,Z4 Series E85/E86,Z4 3.0si Coupé,A6,2996,Petrol,12.8,6.8,9,22.1,41.5,31.4,216,1511,74,0.179,0.071,0.048,,
BMW,Z4 Series E85/E86,Z4 M Coupé,M6,3246,Petrol,18.2,8.6,12.1,15.5,32.8,23.3,292,2037,74,0.52,0.062,0.064,,
BMW,1 Series E81/E87,118i 3-door - from March 2007,M6,1995,Petrol,7.9,4.7,5.9,35.8,60.1,47.9,140,991,73,0.049,0.052,0.026,,
BMW,1 Series E81/E87,118i 3-door - from March 2007,A6,1995,Petrol,8.2,5,6.2,34.4,56.5,45.6,148,1041,70,0.051,0.043,0.039,,
BMW,1 Series E81/E87,118d 3-door - with particle filter - from March 2007,M6,1995,Diesel,5.7,4.1,4.7,49.6,68.9,60.1,123,844,73,0.385,,0.181,0.22,0
BMW,1 Series E81/E87,118d 3-door - with particle filter - from March 2007,A6,1995,Diesel,6.9,4.5,5.4,40.9,62.8,52.3,144,970,69,0.251,,0.196,0.221,0
BMW,1 Series E81/E87,120i 3-door - from March 2007,M6,1995,Petrol,8.7,5.1,6.4,32.5,55.4,44.1,152,1076,74,0.132,0.071,0.019,,
BMW,1 Series E81/E87,120i 3-door - from March 2007,A6,1995,Petrol,8.4,5.1,6.3,33.6,55.4,44.8,150,1059,71,0.025,0.078,0.05,,
BMW,1 Series E81/E87,120d 3-door - with particle filter - from March 2007,M6,1995,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,129,881,74,0.347,,0.186,0.226,0
BMW,1 Series E81/E87,120d 3-door - with particle filter - from March 2007,A6,1995,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,145,987,68,0.194,,0.192,0.21,0
BMW,1 Series E81/E87,130i 3-door - from March 2007,M6,2996,Petrol,12.2,6,8.3,23.2,47.1,34,197,1396,75,0.341,0.064,0.016,,
BMW,1 Series E81/E87,130i 3-door - from March 2007,A6,2996,Petrol,12.3,6,8.3,23,47.1,34,198,1396,74,0.171,0.061,0.037,,
BMW,1 Series E81/E87,116i 5-door - up to February 2007,M6,1596,Petrol,10.5,5.8,7.5,26.9,48.7,37.7,180,1259,73,0.437,0.066,0.024,,
BMW,1 Series E81/E87,116i 5-door - from March 2007,M6,1596,Petrol,10.5,5.8,7.5,26.9,48.7,37.7,179,1259,73,0.414,0.068,0.013,,
BMW,1 Series E81/E87,118i 5-door - up to February 2007,M6,1995,Petrol,10.3,5.6,7.3,27.4,50.4,38.7,176,1226,72,0.496,0.059,0.011,,
BMW,1 Series E81/E87,118i 5-door - up to February 2007,A6,1995,Petrol,10.7,6.1,7.8,26.4,46.3,36.2,188,1311,70,0.383,0.048,0.015,,
BMW,1 Series E81/E87,118i 5-door - from March 2007,M6,1995,Petrol,7.9,4.7,5.9,35.8,60.1,47.9,140,991,73,0.049,0.052,0.026,,
BMW,1 Series E81/E87,118i 5-door - from March 2007,A6,1995,Petrol,8.2,5,6.2,34.4,56.5,45.6,148,1041,70,0.051,0.043,0.039,,
BMW,1 Series E81/E87,118d 5-door - up to February 2007,M6,1995,Diesel,7.7,4.5,5.6,36.7,62.8,50.4,150,1007,72,0.29,,0.166,0.216,0.017
BMW,1 Series E81/E87,118d 5-door - with particle filter - up to February 2007,M6,1995,Diesel,7.7,4.5,5.6,36.7,62.8,50.4,150,1007,72,0.174,,0.201,0.228,0.001
BMW,1 Series E81/E87,118d 5-door - with particle filter - from March 2007,M6,1995,Diesel,5.7,4.1,4.7,49.6,68.9,60.1,123,844,73,0.385,,0.181,0.22,0
BMW,1 Series E81/E87,118d 5-door - with particle filter - from March 2007,A6,1995,Diesel,6.9,4.5,5.4,40.9,62.8,52.3,144,970,69,0.251,,0.196,0.221,0
BMW,1 Series E81/E87,120i 5-door - up to February 2007,M6,1995,Petrol,10.5,5.9,7.5,26.9,47.9,37.7,181,1259,74,0.493,0.045,0.038,,
BMW,1 Series E81/E87,120i 5-door - up to February 2007,A6,1995,Petrol,11,6.2,7.9,25.7,45.6,35.8,190,1326,71,0.467,0.054,0.019,,
BMW,1 Series E81/E87,120i 5-door - from March 2007,M6,1995,Petrol,8.7,5.1,6.4,32.5,55.4,44.1,152,1076,74,0.132,0.071,0.019,,
BMW,1 Series E81/E87,120i 5-door - from March 2007,A6,1995,Petrol,8.4,5.1,6.3,33.6,55.4,44.8,150,1059,71,0.025,0.078,0.05,,
BMW,1 Series E81/E87,120d 5-door - up to February 2007,M6,1995,Diesel,7.7,4.6,5.7,36.7,61.4,49.6,152,1023,73,0.153,,0.2,0.227,0.013
BMW,1 Series E81/E87,120d 5-door - with particle filter - up to February 2007,M6,1995,Diesel,7.7,4.6,5.7,36.7,61.4,49.6,152,1023,73,0.098,,0.161,0.178,0
BMW,1 Series E81/E87,120d 5-door - up to February 2007,A6,1995,Diesel,8.7,5.5,6.6,32.5,51.4,42.8,176,1185,69,0.066,,0.214,0.233,0.02
BMW,1 Series E81/E87,120d 5-door - with particle filter - up to February 2007,A6,1995,Diesel,8.7,5.5,6.6,32.5,51.4,42.8,176,1185,70,0.011,,0.209,0.22,0
BMW,1 Series E81/E87,120d 5-door - with particle filter - from March 2007,M6,1995,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,129,881,74,0.347,,0.186,0.226,0
BMW,1 Series E81/E87,120d 5-door - with particle filter - from March 2007,A6,1995,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,145,987,68,0.194,,0.192,0.21,0
BMW,1 Series E81/E87,130i 5-door - up to February 2007,M6,2996,Petrol,13.7,6.6,9.2,20.6,42.8,30.7,221,1546,75,0.299,0.049,0.024,,
BMW,1 Series E81/E87,130i 5-door - up to February 2007,A6,2996,Petrol,13.9,6.8,9.4,20.3,41.5,30.1,226,1577,74,0.208,0.068,0.031,,
BMW,1 Series E81/E87,130i 5-door - from March 2007,M6,2996,Petrol,12.2,6,8.3,23.2,47.1,34,197,1396,75,0.341,0.064,0.016,,
BMW,1 Series E81/E87,130i 5-door - from March 2007,A6,2996,Petrol,12.3,6,8.3,23,47.1,34,198,1396,74,0.171,0.061,0.037,,
BMW,3 Series E90/E91/E92/E93,320i Coupé - from March 2007,M6,1995,Petrol,8.7,4.9,6.3,32.5,57.6,44.8,151,1059,72,0.054,0.071,0.059,,
BMW,3 Series E90/E91/E92/E93,320i Coupé - from March 2007,A6,1995,Petrol,8.8,5,6.4,32.1,56.5,44.1,154,1076,69,0.079,0.076,0.059,,
BMW,3 Series E90/E91/E92/E93,320d Coupé - with particle filter - from March 2007,M6,1995,Diesel,6.1,4.2,4.9,46.3,67.3,57.6,131,881,71,0.249,,0.171,0.209,0
BMW,3 Series E90/E91/E92/E93,320d Coupé - with particle filter - from March 2007,A6,1995,Diesel,7.2,4.5,5.5,39.2,62.8,51.4,145,987,66,0.379,,0.169,0.202,0
BMW,3 Series E90/E91/E92/E93,325i Coupé,M6,2497,Petrol,12.1,6.2,8.4,23.3,45.6,33.6,203,1413,73,0.209,0.059,0.014,,
BMW,3 Series E90/E91/E92/E93,325i Coupé,A6,2497,Petrol,12.9,6.7,9,21.9,42.2,31.4,218,1511,69,0.07,0.082,0.043,,
BMW,3 Series E90/E91/E92/E93,325d Coupé - with particle filter - from March 2007,M6,2993,Diesel,8.6,5.1,6.4,32.8,55.4,44.1,171,1150,74,0.129,,0.204,0.242,0
BMW,3 Series E90/E91/E92/E93,325d Coupé - with particle filter - from March 2007,A6,2993,Diesel,9.3,5.5,6.9,30.4,51.4,40.9,184,1240,74,0.172,,0.17,0.195,0
BMW,3 Series E90/E91/E92/E93,330i Coupé,M6,2996,Petrol,12.8,6.5,8.8,22.1,43.5,32.1,212,1479,73,0.357,0.07,0.025,,
BMW,3 Series E90/E91/E92/E93,330i Coupé,A6,2996,Petrol,12.9,6.8,9,21.9,41.5,31.4,216,1511,70,0.172,0.063,0.028,,
BMW,3 Series E90/E91/E92/E93,330d Coupé - with particle filter,M6,2993,Diesel,8.9,5.1,6.5,31.7,55.4,43.5,174,1166,74,0.199,,0.19,0.232,0
BMW,3 Series E90/E91/E92/E93,330d Coupé - with particle filter,A6,2993,Diesel,10,5.9,7.4,28.2,47.9,38.2,197,1328,70,0.322,,0.206,0.247,0.001
BMW,3 Series E90/E91/E92/E93,335i Coupé,M6,2979,Petrol,14.3,6.7,9.5,19.8,42.2,29.7,228,1598,73,0.474,0.064,0.011,,
BMW,3 Series E90/E91/E92/E93,335i Coupé,A6,2979,Petrol,13.8,7,9.5,20.5,40.4,29.7,228,1598,74,0.339,0.052,0.012,,
BMW,3 Series E90/E91/E92/E93,335d Coupé - with particle filter,A6,2993,Diesel,10.3,5.9,7.5,27.4,47.9,37.7,200,1346,68,0.154,,0.194,0.216,0.001
BMW,3 Series E90/E91/E92/E93,320i Convertible - from March 2007,M6,1995,Petrol,9,5.2,6.6,31.4,54.3,42.8,157,1109,72,0.054,0.071,0.059,,
BMW,3 Series E90/E91/E92/E93,320i Convertible - from March 2007,A6,1995,Petrol,9.1,5.3,6.7,31,53.3,42.2,161,1125,69,0.079,0.076,0.059,,
BMW,3 Series E90/E91/E92/E93,325i Convertible - from March 2007,M6,2996,Petrol,11,6.1,7.9,25.7,46.3,35.8,190,1326,71,0.365,0.076,0.046,,
BMW,3 Series E90/E91/E92/E93,325i Convertible - from March 2007,A6,2996,Petrol,11.4,6.2,8.1,24.8,45.6,34.9,195,1360,73,0.448,0.083,0.04,,
BMW,3 Series E90/E91/E92/E93,330i Convertible - from March 2007,M6,2996,Petrol,11.1,6.3,8.1,25.4,44.8,34.9,194,1360,74,0.086,0.045,0.044,,
BMW,3 Series E90/E91/E92/E93,330i Convertible - from March 2007,A6,2996,Petrol,11,6.7,8.3,25.7,42.2,34,198,1396,74,0.252,0.075,0.051,,
BMW,3 Series E90/E91/E92/E93,330d Convertible - with particle filter - from March 2007,M6,2993,Diesel,9.3,5.3,6.8,30.4,53.3,41.5,181,1222,75,0.199,,0.19,0.232,0
BMW,3 Series E90/E91/E92/E93,330d Convertible - with particle filter - from March 2007,A6,2993,Diesel,10,5.9,7.4,28.2,47.9,38.2,197,1328,71,0.322,,0.206,0.247,0.001
BMW,3 Series E90/E91/E92/E93,335i Convertible - from March 2007,M6,2979,Petrol,14.9,7,9.9,19,40.4,28.5,238,1665,73,0.474,0.064,0.011,,
BMW,3 Series E90/E91/E92/E93,335i Convertible - from March 2007,A6,2979,Petrol,14.4,7.3,9.9,19.6,38.7,28.5,238,1665,74,0.339,0.052,0.012,,
BMW,3 Series E90/E91/E92/E93,318i Saloon,M6,1995,Petrol,10,5.7,7.3,28.2,49.6,38.7,175,1226,72,0.395,0.067,0.01,,
BMW,3 Series E90/E91/E92/E93,318i Saloon,A6,1995,Petrol,11.2,6,7.9,25.2,47.1,35.8,190,1326,70,0.288,0.062,0.027,,
BMW,3 Series E90/E91/E92/E93,318d Saloon,M6,1995,Diesel,7.6,4.4,5.6,37.2,64.2,50.4,150,1007,71,0.08,,0.202,0.224,0.02
